N_event,NRUN,NEVENT,PART0,E0,Teta,Fi,XAxisShift,YAxisShift,H1INT,NGAM,NEL,NHADR,NMU,NeNKGlong,sNKGlong,NVD_edep,NVD_npe,MuBundle,MuTrackLenNVD,nMuNVD,eMuNVD,eMuNVD1,muDCR,muSM,nSM,muDCRw,muSMw,nSMw,muDCR0,muSM0,nSM0,muDCRw0,muSMw0,nSMw0,AmplKSM,hSM,nTrackSMX,nTrackSMY,nTrackSM,hSM0,nTrackSMX0,nTrackSMY0,nTrackSM0,EdepCntSCT,EdepDetNE,TimDetNE,EdepStNE,TimStNE,marker
0.0,173000.0,1.0,14.0,100000000.0,30.0,53.163406,21.254372,60.10446,3549455.5,35826776.0,5055927.0,68335.0,584007.0,4734297.0,1.3756367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]], [[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]], [[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]], [[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]], [[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]], [[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]], [[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]], [[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]","[[[484.4850158691406, 516.8804321289062, 411.30047607421875, 342.7482604980469], [384.147705078125, 274.6423034667969, 350.4911193847656, 271.2314758300781], [277.5433349609375, 132.5751953125, 289.9477844238281, 275.4991455078125], [334.27581787109375, 328.5711669921875, 305.032958984375, 215.32821655273438]], [[948.0091552734375, 708.2140502929688, 670.43408203125, 871.4141235351562], [534.3292236328125, 441.8430480957031, 513.982421875, 467.32476806640625], [433.3113098144531, 356.4574890136719, 579.3662719726562, 379.2625732421875], [795.2484130859375, 591.2454223632812, 746.8871459960938, 660.095703125]], [[653.19970703125, 823.4396362304688, 806.3509521484375, 858.1865844726562], [660.355224609375, 729.7244262695312, 616.4717407226562, 755.4100952148438], [256.0217590332031, 260.7727355957031, 345.11761474609375, 413.1659240722656], [367.9375915527344, 321.4604187011719, 426.61358642578125, 308.9551086425781]], [[567.5513916015625, 480.8966979980469, 576.1156616210938, 524.1477661132812], [736.67138671875, 772.464599609375, 904.2747192382812, 876.490478515625], [385.3144226074219, 506.0315246582031, 455.9557189941406, 360.61474609375], [310.2817687988281, 502.03375244140625, 237.38015747070312, 329.33172607421875]], [[1134.888916015625, 1278.455322265625, 2106.4072265625, 2242.3681640625], [8019.3017578125, 7472.7939453125, 6876.11669921875, 6979.18994140625], [2054.74267578125, 1995.14111328125, 1874.5584716796875, 2115.173583984375], [605.8449096679688, 601.070556640625, 934.0123901367188, 1160.78173828125]], [[49.44273376464844, 60.88203811645508, 70.92610168457031, 92.67881774902344], [181.4182891845703, 103.43959045410156, 175.69671630859375, 113.21412658691406], [72.44925689697266, 88.29692840576172, 85.66188049316406, 73.7323226928711], [106.0399169921875, 30.473800659179688, 75.67340087890625, 101.44994354248047]], [[2026.068603515625, 1970.0899658203125, 1995.420654296875, 2053.14501953125], [814.9840698242188, 709.33251953125, 980.9152221679688, 714.7655029296875], [1063.049072265625, 1395.84521484375, 1302.395751953125, 1090.903564453125], [2066.990966796875, 2423.931640625, 1942.5203857421875, 2331.13623046875]], [[219.3414306640625, 216.48728942871094, 270.97845458984375, 242.67828369140625], [205.3168182373047, 234.37001037597656, 299.0750732421875, 194.67054748535156], [188.59544372558594, 123.45126342773438, 151.68157958984375, 151.63499450683594], [165.403076171875, 201.76724243164062, 165.5051727294922, 107.27774047851562]], [[164.63372802734375, 304.3583068847656, 187.15634155273438, 191.73123168945312], [142.6262664794922, 162.52447509765625, 209.7061004638672, 200.7318115234375], [99.02495574951172, 128.7208251953125, 234.5634765625, 164.47674560546875], [168.69400024414062, 219.22119140625, 115.3561019897461, 157.73294067382812]]]","[[[[136352.890625, 136258.109375, 136239.4375, 136250.015625], [136369.75, 136243.015625, 136237.4375, 136250.0625], [136375.296875, 136242.765625, 136238.625, 136251.359375], [136332.640625, 136243.75, 136239.515625, 136255.375]], [[136424.703125, 136256.96875, 136251.890625, 136267.96875], [146503.734375, 136256.515625, 136251.359375, 136361.921875], [136395.046875, 136252.59375, 136249.921875, 136264.203125], [136514.046875, 136323.203125, 136251.5, 136267.03125]], [[136428.8125, 136281.875, 136269.625, 136285.90625], [136344.046875, 136275.359375, 136271.0625, 136289.53125], [136415.8125, 136285.25, 136270.0625, 136284.828125], [136345.484375, 136272.515625, 136268.375, 136288.546875]], [[136428.765625, 136268.078125, 136255.71875, 136272.703125], [136633.625, 136259.8125, 136256.84375, 136274.40625], [136328.171875, 136264.015625, 136257.34375, 136272.265625], [136485.6875, 136258.53125, 136256.46875, 136273.046875]]], [[[137051.359375, 136199.109375, 136196.234375, 136207.859375], [136597.96875, 136197.984375, 136195.296875, 136206.734375], [136285.9375, 136197.65625, 136196.484375, 136207.859375], [136413.59375, 136205.75, 136197.171875, 136206.921875]], [[136347.84375, 136217.09375, 136209.84375, 136222.046875], [136397.34375, 136215.03125, 136209.296875, 136222.6875], [136343.984375, 136270.25, 136207.90625, 136218.265625], [136715.984375, 136211.453125, 136209.25, 136223.8125]], [[136371.625, 136257.71875, 136226.25, 136237.46875], [136420.890625, 136235.125, 136226.6875, 136241.390625], [136768.3125, 136768.046875, 136226.609375, 136239.515625], [136597.671875, 136227.546875, 136225.3125, 136244.515625]], [[136452.203125, 136218.796875, 136212.65625, 136223.65625], [136397.234375, 136215.921875, 136213.671875, 136222.796875], [136408.546875, 136217.015625, 136214.890625, 136225.09375], [136414.640625, 136214.046875, 136213.640625, 136226.640625]]], [[[136393.953125, 136182.703125, 136178.3125, 136189.921875], [136353.609375, 136186.015625, 136176.734375, 136186.765625], [136420.171875, 136183.203125, 136177.8125, 136188.5625], [136713.125, 136180.3125, 136179.15625, 136190.21875]], [[136508.40625, 136194.625, 136193.109375, 136203.03125], [137499.59375, 136191.09375, 136191.09375, 136203.328125], [136300.890625, 136209.78125, 136190.375, 136200.265625], [136508.125, 136197.0625, 136191.703125, 136201.96875]], [[136346.0625, 136245.734375, 136227.171875, 136244.75], [136378.28125, 136236.71875, 136227.0, 136243.90625], [136531.296875, 136230.3125, 136226.296875, 136242.4375], [136526.84375, 136229.125, 136224.90625, 136240.21875]], [[136360.15625, 136237.515625, 136212.0, 136228.859375], [136382.921875, 136232.75, 136212.0625, 136226.90625], [136320.625, 136217.984375, 136214.328125, 136225.953125], [136788.703125, 136217.421875, 136214.125, 136236.5]]], [[[136269.53125, 136208.40625, 136193.1875, 136201.59375], [136284.484375, 136215.078125, 136192.09375, 136200.671875], [136300.046875, 136195.359375, 136192.8125, 136199.015625], [136372.28125, 136198.15625, 136193.09375, 136206.28125]], [[136333.265625, 136219.21875, 136209.421875, 136216.921875], [136370.3125, 136208.09375, 136207.9375, 136216.296875], [136318.5, 136214.84375, 136207.40625, 136214.375], [136374.328125, 136213.796875, 136208.78125, 136214.203125]], [[136569.828125, 136231.1875, 136228.515625, 136243.015625], [136333.578125, 136241.078125, 136229.953125, 136242.078125], [136360.21875, 136259.3125, 136229.828125, 136240.453125], [136825.40625, 136233.328125, 136228.265625, 136248.171875]], [[136372.0625, 136215.5625, 136212.578125, 136226.75], [136339.453125, 136213.875, 136213.390625, 136222.0625], [136356.3125, 136214.234375, 136214.234375, 136227.1875], [136480.09375, 136220.578125, 136212.6875, 136227.546875]]], [[[136247.484375, 136155.25, 136150.75, 136157.140625], [136210.546875, 136150.6875, 136148.984375, 136154.984375], [136500.40625, 136150.609375, 136150.09375, 136156.34375], [136537.640625, 136151.796875, 136151.015625, 136158.203125]], [[136347.390625, 136164.796875, 136164.359375, 136181.28125], [136439.03125, 136164.8125, 136163.0625, 136180.515625], [136422.890625, 136163.1875, 136162.28125, 136179.265625], [136316.96875, 136165.4375, 136163.453125, 136179.25]], [[136300.0, 136187.71875, 136187.5625, 136193.03125], [136332.65625, 136190.6875, 136188.390625, 136192.90625], [136319.640625, 136192.75, 136187.671875, 136193.78125], [136339.109375, 136188.015625, 136186.71875, 136192.71875]], [[136240.375, 136174.265625, 136173.375, 136179.4375], [136230.796875, 136179.21875, 136174.171875, 136180.828125], [136325.484375, 136180.25, 136174.109375, 136179.234375], [136294.484375, 136180.0625, 136173.375, 136178.765625]]], [[[136519.125, 136327.046875, 136326.921875, 136347.625], [136606.078125, 136325.890625, 136320.34375, 136356.671875], [136451.0, 136349.734375, 136317.84375, 136337.65625], [136432.4375, 136327.03125, 136321.875, 136342.03125]], [[136546.65625, 136333.34375, 136332.53125, 136349.953125], [136582.921875, 136326.40625, 136326.40625, 136355.640625], [136557.875, 136344.09375, 136328.296875, 136348.453125], [136473.78125, 136339.578125, 136332.375, 136348.0]], [[136431.421875, 136377.0, 136349.359375, 136372.671875], [136421.78125, 136347.453125, 136347.3125, 136371.234375], [136470.921875, 136366.03125, 136346.03125, 136374.71875], [136469.390625, 136364.671875, 136349.609375, 136371.859375]], [[136448.765625, 136343.859375, 136334.8125, 136361.953125], [136506.75, 136368.3125, 136341.875, 136370.53125], [136483.796875, 136361.640625, 136337.671875, 136353.609375], [136668.921875, 136372.0625, 136342.59375, 136368.109375]]], [[[136713.46875, 136189.046875, 136187.890625, 136193.703125], [138101.546875, 136193.578125, 136186.96875, 136195.390625], [136393.046875, 136190.375, 136187.84375, 136193.5], [136300.984375, 136190.390625, 136188.640625, 136193.515625]], [[136577.125, 136189.390625, 136188.125, 136197.265625], [136339.21875, 136189.515625, 136187.03125, 136194.25], [136899.5625, 136187.796875, 136185.6875, 136200.53125], [136509.1875, 136188.53125, 136187.0, 136196.875]], [[136339.265625, 136203.6875, 136200.265625, 136207.40625], [136358.0625, 136205.734375, 136200.90625, 136209.671875], [136236.734375, 136206.53125, 136200.4375, 136207.09375], [136337.109375, 136206.34375, 136199.140625, 136207.78125]], [[136335.78125, 136205.0625, 136201.5625, 136203.671875], [136693.53125, 136204.046875, 136202.5625, 136205.28125], [136289.640625, 136206.78125, 136203.390625, 136205.921875], [136416.15625, 136206.984375, 136202.078125, 136203.390625]]], [[[136364.71875, 136229.03125, 136227.703125, 136238.234375], [136409.765625, 136241.375, 136226.0, 136242.1875], [136303.859375, 136238.796875, 136226.59375, 136245.828125], [136298.546875, 136228.984375, 136227.84375, 136240.5625]], [[136418.15625, 136244.96875, 136244.578125, 136259.078125], [136452.109375, 136246.125, 136241.375, 136262.875], [136396.1875, 136274.203125, 136240.921875, 136261.3125], [136360.34375, 136257.21875, 136244.125, 136260.078125]], [[136388.0625, 136270.734375, 136264.296875, 136281.21875], [136463.4375, 136277.984375, 136265.703125, 136279.890625], [136434.03125, 136269.421875, 136268.109375, 136289.90625], [136378.125, 136336.375, 136264.984375, 136287.640625]], [[136583.546875, 136254.90625, 136244.296875, 136265.8125], [136327.015625, 136256.296875, 136246.890625, 136263.984375], [136350.890625, 136297.828125, 136246.890625, 136269.34375], [136357.203125, 136253.515625, 136245.484375, 136264.5]]], [[[136546.640625, 136297.21875, 136285.109375, 136300.453125], [136377.421875, 136289.953125, 136284.9375, 136298.6875], [136698.515625, 136292.609375, 136282.484375, 136315.109375], [136383.734375, 136291.734375, 136283.921875, 136299.140625]], [[136412.5, 136299.078125, 136297.890625, 136310.90625], [136477.453125, 136306.734375, 136296.828125, 136316.84375], [141809.328125, 136307.046875, 136296.15625, 136370.609375], [136406.03125, 136335.609375, 136297.390625, 136317.765625]], [[136448.296875, 136320.453125, 136317.484375, 136342.515625], [137512.40625, 136327.5625, 136316.84375, 136354.734375], [136472.40625, 136326.59375, 136317.046875, 136344.859375], [136991.4375, 136323.9375, 136317.109375, 136341.328125]], [[136413.65625, 136413.65625, 136300.546875, 136320.484375], [136399.9375, 136306.4375, 136302.71875, 136323.40625], [136458.484375, 136308.40625, 136303.84375, 136327.21875], [136432.3125, 136305.453125, 136302.84375, 136328.25]]]]","[[1755.4146728515625, 1280.5128173828125, 975.5658569335938, 1183.208251953125], [3198.062255859375, 1957.4794921875, 1748.394775390625, 2793.470703125], [3141.17578125, 2761.959228515625, 1275.0791015625, 1424.9659423828125], [2148.70751953125, 3289.906982421875, 1707.916259765625, 1379.026123046875], [6762.11083984375, 29347.0546875, 8039.65234375, 3301.708251953125], [273.9298095703125, 573.76904296875, 320.1404113769531, 313.6370544433594], [8044.73486328125, 3219.992919921875, 4852.1962890625, 8764.564453125], [949.486083984375, 933.4332885742188, 615.3634643554688, 639.9531860351562], [847.8793334960938, 715.588623046875, 626.785888671875, 661.00439453125]]","[[[136375.296875, 136243.75, 136237.4375, 136252.609375], [146503.734375, 136256.515625, 136249.921875, 136290.15625], [136428.8125, 136272.515625, 136268.375, 136286.984375], [136633.625, 136259.734375, 136255.71875, 136272.3125]], [[137051.359375, 136197.65625, 136195.296875, 136202.984375], [136715.984375, 136211.453125, 136207.90625, 136223.84375], [136768.3125, 136235.125, 136225.3125, 136238.96875], [136452.203125, 136214.015625, 136212.65625, 136225.390625]], [[136713.125, 136180.3125, 136176.734375, 136192.40625], [137499.59375, 136209.78125, 136190.375, 136199.125], [136531.296875, 136245.671875, 136224.90625, 136241.609375], [136788.703125, 136217.984375, 136212.0, 136229.1875]], [[136372.28125, 136215.078125, 136192.09375, 136199.296875], [136374.328125, 136208.09375, 136207.40625, 136217.34375], [136825.40625, 136241.046875, 136228.265625, 136242.359375], [136480.09375, 136220.578125, 136212.578125, 136225.953125]], [[136537.640625, 136150.59375, 136148.984375, 136154.1875], [136439.03125, 136165.4375, 136162.28125, 136189.109375], [136339.109375, 136190.671875, 136186.71875, 136192.90625], [136325.484375, 136179.21875, 136173.375, 136182.609375]], [[136606.078125, 136349.65625, 136317.84375, 136344.890625], [136582.921875, 136446.96875, 136326.40625, 136350.953125], [136470.921875, 136366.03125, 136346.03125, 136372.765625], [136668.921875, 136343.859375, 136334.8125, 136363.1875]], [[138101.546875, 136189.046875, 136186.96875, 136193.640625], [136899.5625, 136189.390625, 136185.6875, 136197.453125], [136358.0625, 136212.765625, 136199.140625, 136199.875], [136693.53125, 136204.046875, 136201.5625, 136196.4375]], [[136409.765625, 136238.796875, 136226.0, 136241.546875], [136452.109375, 136251.90625, 136240.921875, 136261.125], [136463.4375, 136270.734375, 136264.296875, 136284.5], [136583.546875, 136256.25, 136244.296875, 136266.1875]], [[136698.515625, 136292.609375, 136282.484375, 136302.921875], [141809.328125, 136299.078125, 136296.15625, 136331.96875], [137512.40625, 136320.453125, 136316.84375, 136346.40625], [136458.484375, 136339.09375, 136300.546875, 136324.25]]]",-1.0
