s_opt,s_corsika
1.2445286291545827,1.3909761
2.0,1.3501874
1.2122465881253555,1.2071189
1.3913500310188776,1.3256223
1.325019673354318,1.337653
1.339715969708827,1.4014728
1.2115187438953006,1.4222823
1.3410889780958202,1.3196657
1.3089217793371006,1.4537976
1.159255716709436,1.355911
1.0328895271225174,1.3573642
1.2576901169002181,1.2872375
2.0,1.382397
1.2674533116230535,1.2909217
1.08270628097815,1.1288117
1.2196211042066791,1.319047
1.4879189770320207,1.449322
1.3120724768743017,1.2553769
1.0987909523976258,1.26411
1.529171715575319,1.4098921
1.8415320548298275,1.4245542
1.5352816037753252,1.2794378
1.1580190629253728,1.2361957
1.3969981870594366,1.3048415
1.4596756250478822,1.4388283
1.2044269135985353,1.2946378
1.2276102856753317,1.2790916
1.18424201854669,1.3024087
1.705886519808295,1.377251
0.986889185444912,1.2254283
1.3362791550626936,1.3543544
1.4356664451807928,1.2600255
1.4686042070591723,1.3411582
1.3740306700907363,1.3705037
1.2339790950525968,1.3300354
1.3783034030175445,1.2804577
1.3219069983355893,1.3588556
1.8136086374741907,1.3628503
1.1933847736939092,1.3782401
1.251418634698502,1.3406391
0.30691854334444146,1.4015266
1.4829604060684183,1.3117927
1.2871240336177465,1.3421928
1.258534847222442,1.3607265
1.271991234449686,1.2591091
1.4382297665440935,1.2416562
1.315424436770424,1.3523465
1.1481643765224172,1.1998564
1.6560156286839218,1.3523074
1.2376162752375504,1.3041546
1.7379668754252693,1.3628227
1.879008269402956,1.3907889
1.8349874151121683,1.3782904
1.1572579023616165,1.2866796
1.2199802976219059,1.4010924
1.1868729038538448,1.3137629
1.4070510949142183,1.3189065
1.3252828141625383,1.3229742
1.2723769799135056,1.3110851
1.4388468609807454,1.3903592
1.90538392079252,1.3596036
1.5185177131522787,1.3121591
1.9648142385033025,1.409475
1.2664432206618714,1.3191501
1.6604373078700332,1.4048667
1.5691751497475017,1.3473569
1.3608871092475212,1.4130837
1.4590857639472627,1.3397152
1.3015908182525044,1.3867551
1.3996511804716527,1.3859383
1.0920143486251583,1.2525841
1.0394722116977102,1.2406486
2.0,1.2754241
1.424476222831855,1.2623535
1.8459525540118686,1.4223897
1.3741300767709312,1.4118147
1.3044751426395504,1.2382205
1.3841678300923235,1.3486199
1.680351214592427,1.3550402
1.463222913577686,1.4098843
1.1101537798485774,1.4107682
1.41848222556155,1.2559352
1.2310287463611043,1.3518249
1.5400276457262032,1.2894357
1.4171061169357004,1.349418
1.4262168805176079,1.2827461
1.3946280866790552,1.3531706
2.0,1.4017445
1.646809561683815,1.330519
1.2250562441247046,1.3017762
1.1118657559303977,1.2995099
1.1452501033344331,1.2955506
1.3278774848423653,1.4208214
1.9884356418474025,1.3621645
1.3766723158156282,1.3873966
1.3335600833879808,1.402839
0.9544834200142736,1.2178414
1.3847599275646967,1.3780853
1.8260396528405145,1.4362144
1.481840572211116,1.4545832
1.1034571354484362,1.2505255
1.539614654310016,1.4271345
1.6648068391459863,1.363266
1.3968027264782714,1.3577119
1.9979007183181854,1.3610857
1.214458300667055,1.3388076
1.5465151748594386,1.4070133
1.5064692026798148,1.3794
1.5372995194067371,1.361598
1.2968166452588785,1.254637
1.670548097325126,1.3692263
1.6022163172343034,1.4275916
1.2835754099688872,1.3505338
1.4070965115687832,1.298339
1.1124619154808428,1.409957
1.1753802848890877,1.2766811
1.5999011165723558,1.405761
1.528112912486947,1.3659697
1.8207869839452566,1.3932873
1.1612041930242936,1.2306193
1.2255350434798693,1.3587143
1.3252533214124234,1.4045044
1.5952236389527505,1.3849648
2.0,1.410485
2.0,1.3952193
2.0,1.3640133
1.5262175000486313,1.4043971
1.5841292060269114,1.4035366
1.2164653811034751,1.3127964
1.1545140579933804,1.3260592
1.6936230387851554,1.385486
1.011996657147249,1.2511144
1.5365790452260895,1.4620796
1.3587616605915354,1.2816546
1.3373721616917758,1.4139794
1.569182109020294,1.3847044
1.3652880875878006,1.3142439
1.9957939849278443,1.3471391
1.5282894401803042,1.3659837
1.3471383170481956,1.3877807
1.6131915099470369,1.3120929
1.455145468983573,1.2733834
1.850933718569109,1.4036435
1.4837548993541123,1.3880072
1.5097029151126802,1.3715059
0.9109521768167946,1.1786323
1.8124333169112556,1.3676716
1.2993069959942172,1.3875884
1.2998651778345078,1.3827783
1.304876222587104,1.3990799
1.1867334051050502,1.4220041
1.1347708047286384,1.1812044
1.4720620344197592,1.3716445
1.8539163491279314,1.3750933
1.359998510178967,1.3320332
1.1653944428949117,1.3364694
1.7696451860620346,1.340601
1.2070663564864188,1.3427174
1.1400863625260178,1.1769675
1.5281355103878833,1.3535209
1.3145069862923253,1.3783591
1.6603997926355416,1.3915669
1.893762104440964,1.427579
1.3647172477921725,1.359458
1.3952502372128148,1.2745881
1.1570884424508,1.323974
0.3714100828006688,1.3384105
1.4921384490167529,1.3632079
1.1563658125621392,1.2700508
1.6378312893258706,1.2859492
1.6397113361382674,1.3703455
1.2603744666817378,1.3478963
1.4298124483668322,1.2951878
1.3632778508846413,1.2954471
1.9965525006174993,1.4144263
1.0993287729160448,1.159704
1.8317611280098258,1.3986973
1.3074202966937385,1.3335992
1.132806553021054,1.3701569
1.6004886650010248,1.3410803
1.0965067395606756,1.3845501
1.721108274479103,1.408193
1.8209606671057388,1.3466301
2.0,1.3559029
1.5839561624304388,1.3380926
1.4316904563155444,1.2956831
1.547785198653198,1.285371
1.2868031265458169,1.3441544
1.9941231458523752,1.336532
1.5408169655727304,1.3530641
0.9621391984607922,1.1631117
1.2456668748570658,1.2454456
1.587228766806273,1.3011653
1.3533007480325767,1.4096944
1.704135842358417,1.1344602
2.0,1.4358305
1.2299978167142254,1.3666376
1.013760799811427,1.2458051
1.2921644961043053,1.319518
1.557492688759802,1.415948
1.2648706517406874,1.3521174
1.1704537131281152,1.2623574
2.0,1.4151161
1.3467873981649587,1.3190252
1.5005938561001884,1.3568437
2.0,1.3426484
1.4300289482330955,1.41676
1.4007305530978553,1.316334
1.231322466564579,1.3477607
1.4228876782154527,1.402901
0.9637115437061862,1.1436685
1.0163311403375388,1.236924
1.0704347336053759,1.2257907
1.7614400266867924,1.3808912
1.733348853143257,1.327959
1.396165045662901,1.3042377
1.3539267142135156,1.2295169
1.509391707027347,1.3665828
1.306480835368496,1.2838796
1.9785662922914584,1.4006048
1.4601391848075795,1.3853801
1.6109881044996943,1.294684
1.235219217151831,1.3902162
1.6080965978924397,1.4201341
1.9855338828795868,1.388227
1.3573348132524512,1.3072331
2.0,1.3251058
1.100811860912697,1.2658173
1.3011893955511031,1.327054
1.189199622977758,1.1729497
1.600375910844535,1.4147534
1.6436354020658872,1.3677396
1.2493192252109129,1.3719989
1.2690783526449552,1.3568342
1.697158373807356,1.3455468
1.388034191037754,1.3160652
1.208902327142535,1.2701945
1.2268371505788984,1.3432443
1.5177071520869783,1.3744154
1.559128341839302,1.3353751
1.536449930399813,1.3654466
1.2714497146178605,1.32345
1.6456877117722255,1.1722516
2.0,1.4335102
1.3193372320314143,1.3712862
1.0694610032321552,1.2655629
1.3111202948688019,1.3808485
1.2054048121972498,1.1958817
1.251858804957804,1.358494
1.6105009545237412,1.3467517
1.4882822705019378,1.3845371
1.1693243685123043,1.2729336
1.4149806724707026,1.2492651
1.6396043200091102,1.4151988
0.886019234351754,1.1432548
1.184357197714576,1.2382019
1.506440421641868,1.2078903
1.121327113868651,1.4089228
1.6540476166534759,1.40736
1.4575020813074702,1.3791226
1.7740507625582287,1.3702698
1.1266095579489181,1.3911664
2.0,1.395794
1.4252192670567139,1.3188125
1.6557432047072378,1.4302735
1.1735240287238473,1.3423196
1.198934367167011,1.324573
1.0912410104052315,1.3594067
1.2375233999039288,1.2458616
2.0,1.4031318
1.0225529446105883,1.3544042
1.5044616661837789,1.3955091
1.1438359279638268,1.3286728
1.4492643253781694,1.3096147
1.2232474057441491,1.3792559
1.1148901142243006,1.244014
1.5176914770697236,1.3785018
2.0,1.3980064
2.0,1.2681429
1.5852904690702283,1.4133633
1.14784290023591,1.3731372
1.2246263536270108,1.2957503
1.5529187995651965,1.4138042
0.8231888461493716,0.9775105
2.0,1.3844446
1.1334957268766979,1.3478324
2.0,1.4228088
2.0,1.3496438
1.241903390323078,1.38941
1.346320575074116,1.3700842
1.6828633944425775,1.3910961
1.0791268508486196,1.2293296
0.767248108042194,1.0781983
1.5158513246003429,1.3548651
1.1915274124663988,1.3427868
1.0953217638142534,1.1536187
1.790622446830061,1.389821
1.463470536644284,1.31123
1.159325484840008,1.3448392
1.6930593742331899,1.3556906
1.107185500611273,1.2910395
1.2729114799621029,1.3919405
1.8913579692595344,1.4591358
1.5105138219239715,1.3793428
1.014603135779003,1.2354491
1.1162055734798806,1.4128362
1.7035615734856215,1.3154634
0.9102568239758003,1.3579043
1.394233192410241,1.2738155
1.7989954125933474,1.3383487
1.2279430250120367,1.3119177
1.1005600627176855,1.306047
1.1444219630948096,1.2885554
1.7782823816963678,1.3928275
1.965955255502912,1.4325569
1.4053277883064614,1.3886187
1.4410262366416196,1.4054462
1.3463786548168468,1.3186035
1.9595610086273925,1.4418815
1.9997837028034215,1.3374672
1.2287484452525492,1.2754571
1.6777141405462281,1.4374359
1.207134515136421,1.2802469
2.0,1.4056079
1.5249606502693624,1.3876013
1.3226464177410202,1.2869759
1.2803489739250822,1.2499186
1.611040689784636,1.341005
1.288846867606371,1.3333063
1.2772155596198749,1.348968
1.0171839405324095,1.3963157
1.6667836222984715,1.3475115
0.8779321964912602,1.2640082
1.2825171802486854,1.3086296
1.7334945135276316,1.4024528
1.49245328863673,1.3711765
1.424475659373617,1.3331988
1.5445801547053346,1.3634218
1.393679185831422,1.3908569
1.2309146422545043,1.4385861
1.0926515724985908,1.3490801
1.342044897339687,1.2684724
1.5084739718729483,1.3469023
1.14450725266918,1.1819717
1.4960309852454747,1.3039114
1.2108931194849644,1.2390299
1.1787853228726732,1.3462555
1.0981070173798702,1.1739713
1.6531347328122832,1.3785914
1.390774023797101,1.3175933
2.0,1.362257
1.6401300451376606,1.3532276
1.7427302460637701,1.4234054
1.094170247105783,1.233901
1.6753320588233287,1.3534367
1.1761405231097286,1.3077639
1.5629533526011714,1.4395955
1.5274136400394334,1.3248885
1.365754379572905,1.3276933
1.2404360127564218,1.3913674
1.5295539814612173,1.4058747
0.8464857490971556,1.274242
1.4649487921176656,1.2674029
2.0,1.3711237
1.0446666162326677,1.2377323
1.7764460152408248,1.3923904
1.9997739404406167,1.4469109
1.45334563597579,1.3662329
1.586635028298231,1.3356512
1.6310345464542377,1.4111234
1.248743799234569,1.286245
1.6186922241346626,1.4106835
1.3400269115973333,1.3797491
1.5112433461750856,1.2476043
1.0230764498686447,1.290818
1.5372464457407582,1.3809847
1.36684127308069,1.445008
1.2150118644568144,1.4052395
1.7564766145624011,1.4234252
1.308821022355708,1.3596041
1.2363033331442628,1.3129234
1.8457767240440692,1.3945011
1.6246545300897972,1.3669817
1.5108997545064502,1.3989899
1.6128815877740306,1.3647358
1.5720998298691593,1.3118461
1.1412490170492255,1.2444434
1.1955173088535849,1.3652914
1.3023841439401447,1.2919203
1.3344819326410893,1.3954375
1.4219280796333646,1.405602
1.2789896968552905,1.3704698
1.162545700229533,1.376938
1.1174251721934265,1.2900702
1.4373556021367246,1.3732623
1.6248222985146383,1.3695567
1.8423422959872295,1.4219666
2.0,1.3771259
1.5665991748027772,1.4048085
1.6003689140340305,1.3750267
1.3280544172966422,1.2932487
1.9950703765962163,1.3918295
1.4983714713506158,1.3112253
1.0723128722657949,1.2999307
1.491154595412192,1.3706421
1.307750700838682,1.4096066
1.3830370253164013,1.3948351
1.371824801802481,1.3938284
1.1871918933048793,1.3359225
1.42633333988771,1.2303712
1.1680871099584667,1.2787731
1.5870150145690893,1.182478
1.3865856276595838,1.3911127
0.30604955804229717,1.4543141
1.5938775043004347,1.3547356
0.2042613175053582,1.4565562
1.2938200372301298,1.3912376
1.4820512700595971,1.3843668
1.351357213921231,1.3302052
1.2714980559798268,1.3392361
1.750663001474165,1.3706485
1.5764429043777344,1.3740658
2.0,1.3111911
1.6110619643202273,1.3100439
2.0,1.2955173
1.4779707243437379,1.3579566
1.5101442885616605,1.3726108
1.3963636723336912,1.3916702
1.327253329266487,1.3437073
1.1102507565016404,1.2311854
1.421443185407668,1.2821891
1.2328478945722698,1.3722779
1.9965102769021112,1.2051681
1.6022546049450046,1.3839709
0.591431432343278,1.4074491
1.4146202216481747,1.2743461
1.6351827852472367,1.351495
1.355602107523951,1.2405237
1.4621496597461814,1.4034532
1.3376855952339897,1.339849
1.1459852685326604,1.1318774
1.515545885416296,1.234474
1.0722588146453251,1.2104533
1.9984114121134275,1.3842547
1.0721110048996991,1.305324
1.1473693595480123,1.35521
1.314408132273925,1.3056049
0.9741460360967343,1.243239
1.13977113577904,1.3071632
1.4969032492643661,1.3759896
2.0,1.2959412
1.7520243781572682,1.3597978
1.9249928830583252,1.4251083
1.902729709030877,1.4636253
1.2797269113352472,1.3464469
1.4742935268522128,1.3815331
2.0,1.4143474
1.9724815531031112,1.4083722
1.2390338108909003,1.3465668
1.080520784252584,1.2943164
1.8356290818107897,1.3205024
1.3857134076354756,1.2819248
1.4709846637740467,1.3316613
1.6350255234635447,1.3932949
1.4481144956935912,1.3583275
1.5495899572201177,1.3375492
1.5094051879249468,1.3595854
1.3058078343385056,1.2964795
1.398315809482256,1.3700124
1.7311192099990789,1.3192556
1.6618624814738547,1.3303514
2.0,1.413055
1.7216887752383847,1.3404825
1.4806544316308081,1.4128311
1.2872530446380142,1.1374365
1.2688404994198887,1.2803564
1.2694657371490068,1.4009233
2.0,1.3870152
1.1623916538256633,1.3243424
1.2186136614047607,1.3009313
1.4948597575838074,1.2829385
1.5379929734283544,1.2527106
1.2089743986947548,1.3695118
1.1008137803289286,1.2013786
1.0762739646057566,1.3330846
1.5195179100243188,1.368013
1.7234113521774186,1.3563726
1.7734336120170324,1.3162358
1.267638510630669,1.286699
1.9303711239449945,1.4174281
1.3808722206477428,1.1701467
1.4147653334066597,1.4086288
1.6969467872319879,1.4104117
1.1639778449805689,1.29569
1.144380134251589,1.412756
1.3212795780178053,1.2365135
1.7127038600633937,1.4106867
1.3164291720368135,1.2772459
1.2999382302375513,1.267961
2.0,1.3682398
1.3755433446197594,1.3890021
1.494916262722053,1.4203645
1.558254350966021,1.3669931
1.7614110078176777,1.4285604
1.111867286172619,1.2739526
1.2335969086998275,1.3823504
0.49121811398320375,1.4283419
1.3400996710989002,1.352478
1.6202110525962627,1.3626826
1.3003542079406152,1.3758084
1.3895889938013861,1.29755
1.3094175002204167,1.3325708
1.4630397591866138,1.370041
1.7003733032850594,1.369775
1.2354545377732462,1.3396761
1.8176941760233467,1.4079573
1.093243837531479,1.3585428
1.6239312208681085,1.3749582
1.5196588652296277,1.3816016
1.123778003866934,1.267753
2.0,1.3370794
0.804335032746936,1.1484606
1.0971218299772776,1.1998892
1.4317604843023906,1.4025795
2.0,1.377043
1.3528917403728329,1.3755656
1.1101445787719237,1.2437211
1.911454756288081,1.4334848
1.06049620495396,1.33816
1.8988021786483182,1.390056
1.3228670519379966,1.3620024
1.6015660849451314,1.381019
1.2255017838570454,1.2869723
1.1429146899191391,1.3680758
1.0539851214954614,1.2329019
1.4041527026538234,1.3885758
1.1033617601994712,1.3050333
1.7193165216229112,1.4499893
1.4618375040684348,1.3578798
1.5001742984536335,1.3558383
1.539106101987236,1.3925017
1.556309447000131,1.3744875
1.3042884770629124,1.4239213
1.6685554964811862,1.4135925
1.0012541240826143,1.3601848
1.1471675073905643,1.3879566
0.9966662769004151,1.322452
1.1543712970076554,1.2615534
1.3167147358365638,1.3876115
1.06713058259614,1.3618652
0.8775990723720892,1.4214106
1.3788654797246396,1.3181483
1.1239944734996004,1.3044609
1.2096690231682419,1.2005962
1.6645298154379726,1.3470528
1.2144271264860933,1.1922814
1.3449293437996996,1.3068562
1.019025146712231,1.26847
1.215728052700969,1.3366855
1.4229774579415466,1.3540665
1.4123742238724448,1.3123639
1.178097293187573,1.2939575
1.1220300262874388,1.2556453
1.226809840216982,1.2557646
1.4954855511404093,1.4171202
1.4795624636083675,1.3590539
1.7061429566789994,1.3818468
1.6361926000814895,1.3894849
1.7914801534309137,1.3962083
1.4390436476427748,1.3360386
1.8208389241599898,1.3830526
1.5338469753734736,1.3915977
2.0,1.4017595
1.0681235818662573,1.2659962
1.2250438617084907,1.3046244
1.6486364039507793,1.2864568
0.9601941180045084,1.2048537
1.5444152936351547,1.3951807
2.0,1.4096655
1.5671143988513039,1.4222887
1.191116899936851,1.293245
1.1073855265775847,1.2636899
1.400498657284396,1.332819
1.7758377144450843,1.4475964
2.0,1.346776
1.0663793124653795,1.3858037
1.0633220781868167,1.2518609
1.0886587470793563,1.2688421
1.3140948273498754,1.3400083
1.730764655110876,1.3756521
0.8843609743975093,1.2534114
1.1606754249283382,1.210371
1.1317348882643732,1.3303741
1.7830632325124913,1.2814559
1.6627422442423103,1.3832142
1.0805418962839068,1.3564916
1.8416058303815874,1.4215045
1.3226174732865552,1.3259326
1.2188414523754196,1.3806423
1.3365253824181855,1.3134162
1.9699225055245104,1.3652223
0.9549569729114766,1.185715
1.1957426440912775,1.2975752
1.242416184721784,1.3978842
1.6237612402428137,1.3815105
2.0,1.4017425
0.2,1.4336114
1.2774009823089185,1.3173095
0.9162058585059277,1.1937348
1.8336692659692782,1.3538418
1.1417563153156698,1.3420677
1.1286918138286663,1.3459911
1.4818686929775076,1.3590544
1.2699555647726366,1.3434525
1.300645173721801,1.29679
1.2710428713023754,1.2794341
1.150312467904047,1.3133895
1.2278069261577198,1.253293
1.2645314108413968,1.3833487
1.353823023956646,1.3071647
1.424132105079576,1.2171378
1.3353738464197333,1.3887715
1.422738744170979,1.289029
0.9117244786595584,1.1042665
1.3702267163558748,1.3316827
1.1363788017137884,1.2728037
1.6881943277756957,1.4144042
1.1627433547582873,1.397369
1.2735551451346445,1.3372943
1.4582995434322665,1.304122
1.303512584849248,1.3751487
1.403986198710057,1.3663349
1.5097066818352636,1.407555
1.2307881913265257,1.3286682
1.6157851896542539,1.3999279
1.140661321702952,1.2055095
1.4441030953649832,1.3464028
1.499448326666622,1.3732973
1.5307775639012966,1.2690681
1.246326084038023,1.3404659
1.3185054762559456,1.3749379
1.3775995376324564,1.2937655
1.4152088590715282,1.3193319
1.1461912955430869,1.3417809
1.09999919600252,1.2497911
1.273634819957415,1.3221675
2.0,1.3375078
1.6720704968517055,1.4387184
1.5408310204767737,1.3003521
1.3942825864076167,1.3205414
2.0,1.4158921
1.5335640978804514,1.345517
2.0,1.3791642
1.2304925124716972,1.2839807
1.3146461854810214,1.2429693
1.6109485566767578,1.3764632
1.421846693688917,1.3124732
1.1260578761644922,1.2609724
1.4483032247327043,1.3186606
1.4047531303018743,1.3246222
1.1680671885182017,1.3651166
1.3608845952136959,1.3602266
1.2261239346432056,1.2827107
1.4032165305422468,1.2873985
1.4918430046696016,1.3121344
0.8898448846192539,1.4620298
1.2430301992894162,1.4464041
1.3816549677229888,1.3444134
1.3238785422039472,1.3442093
1.5492052788514268,1.4311337
1.6963976306127397,1.3590229
1.348174344643616,1.3591619
1.460665401283103,1.390816
1.8490456397849022,1.3817097
1.3508105033241098,1.3509191
1.279283475610298,1.341023
1.4465084905810595,1.3671392
1.9992982804489756,1.286398
1.7497105685210224,1.2652198
1.2610913359940001,1.3783239
0.9508477260859167,1.241961
1.8825026143386936,1.4295268
1.4502594128457962,1.3898944
1.765939205523569,1.3423647
1.7736179650938089,1.4088141
1.0605215829947847,1.2314701
1.3451721956166918,1.3384632
1.47230901983712,1.3576614
1.6448316880646197,1.3290216
2.0,1.4135902
0.74893899861277,1.4100935
1.2410894608877505,1.3355709
1.4766909114632105,1.4038925
1.3074372312511209,1.3685151
1.255669339294917,1.3502111
1.2062800305647585,1.1907967
0.27760949629876397,1.4297591
1.1957101039459348,1.3186674
1.3058292452285605,1.3230748
1.0457671724260287,1.2365175
1.6450470027938544,1.2714832
1.5503101794488576,1.3132981
0.9776759064571781,1.2276899
1.9342410857090062,1.3670722
1.0398659619095405,1.2482111
1.7702327688488981,1.3932098
1.0600613451705774,1.2995228
1.69613652451826,1.4725673
1.643600016314746,1.3408335
1.1061584698641473,1.3070478
1.4817923639193986,1.3227744
1.285840423166423,1.3965291
1.1593932370704516,1.3245686
1.2259455122193308,1.2817339
1.4387111528098797,1.2665005
1.2063558388736626,1.3734266
1.4427642544742503,1.3710556
1.1327324705989323,1.319096
1.3408627492264071,1.3677255
1.1502738525740919,1.2473861
1.5313743872187815,1.3653381
1.2911782910947835,1.3166705
1.6775604771416033,1.4236231
1.3159177747690225,1.2471223
1.446146000686014,1.3440988
1.1539897515836957,1.3029445
0.789543950262035,1.0983047
1.9137936100497897,1.3829297
2.0,1.380105
1.4662185469160653,1.3897538
1.6415052169475297,1.3516909
1.1559416926748338,1.2767766
1.2475382982503047,1.3130641
1.5125678302722432,1.2692617
1.2882835384172873,1.3267553
1.999515568482716,1.4088932
1.4422248789321552,1.3226076
1.6962510609611727,1.3813914
1.3859796326497997,1.2634062
1.358760703742022,1.3265699
1.271438149734182,1.2684779
1.2655527755450173,1.243821
0.2936651569063872,1.4267734
1.323970734911846,1.3130054
2.0,1.3985305
2.0,1.3024776
1.3970488699650039,1.4035817
1.206761338434553,1.3832983
1.4385363303005319,1.3775171
1.4770637266952198,1.367352
1.1883711694169972,1.3502091
1.8448520740400343,1.3985058
1.6820040255386173,1.3791069
1.526420063305719,1.3388933
1.7247085968196665,1.4255837
1.1537170653372737,1.2900751
1.6740616656226357,1.3830404
1.5634006203665367,1.3754569
0.8809756575106359,1.2444054
1.3625656123069065,1.3593378
1.560425650188609,1.3871284
1.8672587444399933,1.3812138
1.375881319530485,1.3332554
1.1982805751469585,1.2936442
1.2739168867415116,1.3110778
2.0,1.3506383
1.5136489480711774,1.432343
1.1486230952595016,1.2908628
1.4595502143959038,1.3931983
1.2229013532158288,1.3209127
1.2172235308595314,1.3785671
1.2067784109478776,1.3025718
1.9560157629572077,1.4157528
1.1004269108517257,1.2597452
0.9899447025541392,1.4107393
1.322511769615624,1.4016695
1.3195016989013366,1.2677834
0.9807491313094587,1.227968
1.3315665199657944,1.3650904
1.9273612736751302,1.4500121
1.311550705149651,1.4120076
1.550923758953055,1.4187651
1.3724454306626979,1.2933362
1.5982917202241236,1.3540691
1.6313519997653305,1.3355037
2.0,1.4300649
1.2593073037667575,1.1452641
1.393370297567861,1.4036882
1.5269285583063767,1.3737786
1.4635823389962062,1.339383
1.9564684624134019,1.3806064
0.9727401646492063,1.1629475
1.1689362209963852,1.3013293
1.409883707624293,1.3431101
1.412256107143054,1.415507
1.6822377618678048,1.299782
1.4007572229609269,1.3178993
1.2161029031348414,1.3658359
1.5257701155309673,1.4069806
1.5639851055661034,1.4464978
1.2228401370120292,1.3484896
2.0,1.3076154
1.407511889853953,1.3050342
1.2236708758855066,1.3301182
1.0837348366137265,1.3048066
1.311890783986711,1.2708379
1.4304342988985579,1.197474
1.1367004050156646,1.2890519
0.7553485197876245,1.1488671
1.4021920438318025,1.3496592
1.3983005732330158,1.3536502
1.766795532163741,1.3961334
1.535401586803502,1.1970588
1.3708020618261736,1.3183333
1.784051381113473,1.405511
1.610100275961077,1.290137
1.5316763204058486,1.4166934
1.4195626574857643,1.3300657
2.0,1.453627
1.4434962950828836,1.4146699
1.2930384252430966,1.2975708
1.138262271288909,1.2286738
1.203202446893241,1.3639531
1.5827977123700807,1.3380015
1.2434415712917366,1.3795542
1.1350105756875122,1.3342329
1.3432163510799708,1.4160749
1.27307332253491,1.3377024
1.7416781616033306,1.3389579
1.706533847744295,1.3373438
2.0,1.3333467
1.1660179129236712,1.3633462
1.2742998680218154,1.3452905
1.2639472610880749,1.3199294
1.1927133547205695,1.3102684
0.9797732682874053,1.2505023
0.9965025395657643,1.2502203
1.207246113437761,1.3692491
1.3129220546727356,1.329947
1.1182140791561552,1.3748887
1.4965647277464136,1.3648515
1.3818414072290213,1.3156378
1.5597980539381198,1.338223
0.9737304977383165,1.2682691
1.394001254470575,1.3854057
1.3823586762220148,1.3925899
1.2206854252793806,1.2493213
1.4887025603257098,1.344936
1.2026809986886424,1.2072654
1.2447930432051768,1.2639649
1.7737231931242903,1.4533485
2.0,1.4151917
0.9916037204478412,1.2560947
1.7784467825660457,1.4089245
1.4287867341484066,1.3450638
1.5505816909590557,1.347056
1.2741482933546946,1.3179008
1.235784820136318,1.3067832
1.1883692874600644,1.397355
1.3748191384709219,1.3303853
1.9709075476972029,1.2667986
1.4944387527835645,1.4104024
1.8558270969022261,1.3886659
1.8500499437436813,1.4183373
1.8163593533943085,1.283594
1.4911412046629906,1.4029886
1.374541877000938,1.3692982
1.4985426429294468,1.3111678
1.5090630818569855,1.3717055
1.8821320323078237,1.262226
1.0836525095178726,1.2780987
1.4091511238003789,1.2963034
1.175534006176863,1.2347656
1.289223134022938,1.3747996
1.1055814917702664,1.26894
2.0,1.2641251
1.10348375350133,1.372443
1.41587528583853,1.3329988
1.4901997654361752,1.3849008
1.1835734352431784,1.3355153
1.5130788210682466,1.317289
