event_id,particle_name,pid,x,y,z,energy,theta_prim,phi_prim,energy_prim
92,e+,3,70.22623046875,180.0839453125,78841.14,0.021351954782168652,30.0,-11.162722,100000.0
92,e+,3,-543.9491796875,341.895625,79377.375,0.036095606236676264,30.0,-11.162722,100000.0
92,e-,2,-547.819375,340.625390625,79382.445,0.1332307598294886,30.0,-11.162722,100000.0
92,e+,3,-565.3451953125,432.8323046875,79309.34,0.11300775636946812,30.0,-11.162722,100000.0
92,e-,2,-555.7640234375,533.5386328125,79208.15,0.003836933819235501,30.0,-11.162722,100000.0
92,e+,3,-558.010703125,535.057890625,79206.61,0.018639855444760194,30.0,-11.162722,100000.0
92,e+,3,-515.842890625,514.7255859375,79168.71,0.08451434009022589,30.0,-11.162722,100000.0
92,e+,3,-228.78615234375,-92.559951171875,79566.87,0.013648039908246493,30.0,-11.162722,100000.0
92,e-,2,-242.56818359375,-87.1137109375,79568.48,0.04911324186333572,30.0,-11.162722,100000.0
92,e+,3,-239.40865234375,-78.972529296875,79558.52,0.017934411077232086,30.0,-11.162722,100000.0
92,e+,3,-240.83380859375,-85.509755859375,79564.375,0.19215131431645482,30.0,-11.162722,100000.0
92,e+,3,14.520919189453124,25.37362548828125,79075.91,0.0035451692141252157,30.0,-11.162722,100000.0
92,e+,3,87.253828125,866.799609375,78172.03,0.011241630694579405,30.0,-11.162722,100000.0
92,e+,3,8.823821411132812,30.1722119140625,79087.875,0.0034151624719627087,30.0,-11.162722,100000.0
92,e+,3,97.865859375,-45.581337890625,79088.86,0.23090082050419164,30.0,-11.162722,100000.0
92,e-,2,97.36681640625,-44.6264111328125,79087.53,0.9047620479045342,30.0,-11.162722,100000.0
92,e+,3,202.22826171875,878.897734375,78479.11,0.04704417959120891,30.0,-11.162722,100000.0
92,e+,3,-40.42635498046875,-192.50021484375,79453.664,0.02072069545395795,30.0,-11.162722,100000.0
92,e-,2,1.1398429870605469,-201.14177734375,79415.41,0.14834765667781594,30.0,-11.162722,100000.0
92,e+,3,-31.4478271484375,-248.28716796875,79526.86,0.18888232487144585,30.0,-11.162722,100000.0
92,e+,3,181.70560546875,290.9162890625,78634.71,0.04230549492065406,30.0,-11.162722,100000.0
92,e-,2,283.8031640625,275.14521484375,78570.02,0.00738578944902423,30.0,-11.162722,100000.0
92,e+,3,428.50359375,187.5779296875,78554.4,0.04087969801092881,30.0,-11.162722,100000.0
92,e+,3,139.53677734375,0.3949132537841797,78968.92,0.03343147887845153,30.0,-11.162722,100000.0
92,e+,3,66.0467041015625,2.6057794189453123,79089.914,0.004773103876453999,30.0,-11.162722,100000.0
92,e-,2,130.48732421875,0.8115546417236328,78975.2,0.039107487452626634,30.0,-11.162722,100000.0
92,e+,3,130.475419921875,0.5009507369995118,78975.56,0.05384308235004712,30.0,-11.162722,100000.0
92,e+,3,-148.2337890625,237.443671875,79153.39,0.01017644464164085,30.0,-11.162722,100000.0
92,e+,3,2276.7796875,918.85640625,80346.98,0.003905419134567299,30.0,-11.162722,100000.0
92,e+,3,-652.2534765625,423.064453125,79781.1,0.12239361786852816,30.0,-11.162722,100000.0
92,e+,3,111.87609375,-57.56970703125,79168.83,0.072454836493855,30.0,-11.162722,100000.0
92,e+,3,-28.1316845703125,132.463896484375,79008.64,0.012816421827418668,30.0,-11.162722,100000.0
92,e-,2,-29.45567626953125,-16.900765380859376,79171.1,3.6699601241729556,30.0,-11.162722,100000.0
92,e+,3,-363.121328125,-197.37458984375,79799.12,0.1929735835645402,30.0,-11.162722,100000.0
92,e-,2,-331.4919140625,-216.84109375,79824.13,0.0022008484684994767,30.0,-11.162722,100000.0
92,e+,3,-380.96,-166.93669921875,79792.28,0.017124610377770494,30.0,-11.162722,100000.0
92,e+,3,-363.9873828125,-197.91490234375,79800.914,0.21924376984506738,30.0,-11.162722,100000.0
92,e+,3,-380.848984375,-143.75384765625,79793.4,0.023872675479678186,30.0,-11.162722,100000.0
92,e+,3,-371.3133984375,-199.27943359375,79816.34,0.005684333626541752,30.0,-11.162722,100000.0
92,e+,3,-418.23078125,-177.395625,79869.51,0.007413393079250166,30.0,-11.162722,100000.0
92,e+,3,-428.588125,-147.622841796875,79845.695,0.06432679082695222,30.0,-11.162722,100000.0
92,e+,3,-356.410859375,-199.07462890625,79801.48,0.003071978500612811,30.0,-11.162722,100000.0
92,e-,2,-366.9755078125,-202.25474609375,79810.96,0.03872453488669671,30.0,-11.162722,100000.0
92,e+,3,-391.3618359375,-170.92044921875,79819.266,0.013829120837048795,30.0,-11.162722,100000.0
92,e+,3,-392.053359375,-214.156953125,79862.1,0.09735681849730797,30.0,-11.162722,100000.0
92,e+,3,-400.6820703125,-185.21646484375,79854.17,0.019212008471155992,30.0,-11.162722,100000.0
92,e+,3,-373.4273828125,-263.2462109375,79922.375,0.002148251423544856,30.0,-11.162722,100000.0
92,e-,2,-396.89296875,-220.2183984375,79878.055,0.007830267171592537,30.0,-11.162722,100000.0
92,e+,3,-397.0081640625,-220.27787109375,79878.11,0.007831502612423259,30.0,-11.162722,100000.0
92,e-,2,-374.4869921875,-201.65568359375,79819.39,0.22386940978140954,30.0,-11.162722,100000.0
92,e+,3,-821.425703125,-360.6430859375,80627.85,0.008056654945721034,30.0,-11.162722,100000.0
92,e+,3,-821.530859375,-359.3764453125,80636.1,0.0016142640621224016,30.0,-11.162722,100000.0
