event_id,particle_name,pid,x,y,z,energy,theta_prim,phi_prim,energy_prim
29,e-,2,436.3450390625,330.333828125,53555.94,0.16430296617576942,30.0,-11.162722,100000.0
29,e+,3,-119.0368359375,-149.42833984375,52687.168,0.07058099570426182,30.0,-11.162722,100000.0
29,e-,2,113.25859375,-240.44826171875,52529.77,0.027847800752823438,30.0,-11.162722,100000.0
29,e-,2,-506.7705859375,-314.55041015625,52705.082,0.015691681412656575,30.0,-11.162722,100000.0
29,e+,3,-136.58283203125,151.8787109375,53197.11,0.011832878083873549,30.0,-11.162722,100000.0
29,e-,2,-147.4983203125,139.299189453125,53177.293,0.023554828890650834,30.0,-11.162722,100000.0
29,e+,3,-127.396884765625,105.353759765625,53147.42,0.0035535016636667623,30.0,-11.162722,100000.0
29,e-,2,-159.7833203125,166.33517578125,53223.824,0.13326242804274624,30.0,-11.162722,100000.0
29,e-,2,15.52375732421875,-293.9454296875,52478.566,0.07232460235059075,30.0,-11.162722,100000.0
29,e+,3,-178.17921875,34.14422607421875,53002.426,0.03913712837430719,30.0,-11.162722,100000.0
29,e+,3,38.97575927734375,-409.05765625,52300.855,0.0017809044253080332,30.0,-11.162722,100000.0
29,e+,3,172.43494140625,192.0056640625,53257.348,0.002826993181741264,30.0,-11.162722,100000.0
29,e+,3,237.02619140625,-111.693310546875,52746.93,0.010879940108155937,30.0,-11.162722,100000.0
29,e+,3,247.0159375,-118.150517578125,52731.91,0.01000156606032838,30.0,-11.162722,100000.0
29,e-,2,3.6750613403320314,-520.2606640625,52267.082,0.010307248160387377,30.0,-11.162722,100000.0
29,e+,3,-1746.110625,-1609.304375,51939.61,0.003957904208842804,30.0,-11.162722,100000.0
29,e-,2,-80.4169287109375,-565.851875,52131.65,0.004290426759753108,30.0,-11.162722,100000.0
29,e+,3,24.98578125,-548.711796875,52063.2,0.18489438791236656,30.0,-11.162722,100000.0
29,e+,3,14.630994873046875,338.645546875,53517.5,0.31150194741920545,30.0,-11.162722,100000.0
