event_id,particle_name,pid,x,y,z,energy,theta_prim,phi_prim,energy_prim
91,e-,2,-465.7293359375,-1570.1565625,109370.47,0.009128897423360573,30.0,-11.162722,100000.0
91,e-,2,54.86208984375,-380.3806640625,110462.34,0.010145019878947892,30.0,-11.162722,100000.0
91,e-,2,929.247109375,-96.88162109375,112030.164,0.0039165016944537065,30.0,-11.162722,100000.0
91,e+,3,929.300234375,-110.1371484375,112010.35,0.008866927063349517,30.0,-11.162722,100000.0
91,e+,3,290.4871484375,612.299609375,112147.97,0.0020641138611008723,30.0,-11.162722,100000.0
91,e+,3,3973.3828125,-1142.33515625,117140.33,0.005982654440874283,30.0,-11.162722,100000.0
91,e-,2,91.21625,279.9596875,111294.21,0.010943825415752458,30.0,-11.162722,100000.0
91,e+,3,96.749951171875,282.8475,111301.88,0.00850798130787315,30.0,-11.162722,100000.0
91,e+,3,180.2793359375,22.8274267578125,111050.89,0.006068732391459781,30.0,-11.162722,100000.0
91,e+,3,-352.9349609375,-1166.803359375,110060.99,0.013114038414699776,30.0,-11.162722,100000.0
91,e+,3,-404.0216796875,-224.8684375,110229.62,0.008383748676761857,30.0,-11.162722,100000.0
91,e+,3,-151.74470703125,65.1730810546875,110752.766,0.04262876807789372,30.0,-11.162722,100000.0
91,e+,3,-173.08390625,-2.7022613525390624,110661.234,0.0072216870069484775,30.0,-11.162722,100000.0
91,e-,2,-183.49435546875,-133.157998046875,110473.305,0.029392602987297577,30.0,-11.162722,100000.0
91,e+,3,-185.0984765625,-132.6373046875,110472.18,0.07373086140249974,30.0,-11.162722,100000.0
91,e+,3,9.143327026367187,-195.97107421875,110714.62,0.004580977128107338,30.0,-11.162722,100000.0
91,e-,2,-6.662001342773437,-196.8937890625,110673.305,0.012776540834985703,30.0,-11.162722,100000.0
91,e-,2,-414.018125,60.788486328125,110578.7,0.004982419816123316,30.0,-11.162722,100000.0
91,e-,2,-465.6361328125,27.99362548828125,110498.19,0.0034776396479165635,30.0,-11.162722,100000.0
91,e+,3,-466.0945703125,27.89965576171875,110495.93,0.04424341932760713,30.0,-11.162722,100000.0
91,e+,3,-433.4851953125,19.2066259765625,110496.95,0.020126141983812594,30.0,-11.162722,100000.0
91,e+,3,-452.1044140625,16.745439453125,110489.414,0.030387779751013956,30.0,-11.162722,100000.0
91,e-,2,-447.911640625,19.898592529296874,110492.73,0.12022946584668151,30.0,-11.162722,100000.0
91,e+,3,-127.8520703125,62.3765771484375,110796.83,0.007965500844165705,30.0,-11.162722,100000.0
91,e+,3,-135.349375,-1.60305908203125,110822.26,0.08372500578803008,30.0,-11.162722,100000.0
91,e-,2,-115.974755859375,149.68125,110931.31,0.00465606903942833,30.0,-11.162722,100000.0
91,e+,3,-114.922275390625,150.171171875,110933.25,0.00569366077428379,30.0,-11.162722,100000.0
91,e+,3,27.16978759765625,17.465484619140625,110868.47,0.04264256771901498,30.0,-11.162722,100000.0
91,e-,2,480.77328125,-189.9441015625,111898.56,0.006612725661253603,30.0,-11.162722,100000.0
91,e+,3,-66.710048828125,-590.0087109375,110287.67,0.052602735578169094,30.0,-11.162722,100000.0
91,e-,2,-31.4926953125,286.7362109375,111180.53,0.11628200052023863,30.0,-11.162722,100000.0
91,e+,3,82.9619140625,398.3172265625,111519.13,0.006317732209630544,30.0,-11.162722,100000.0
91,e-,2,-100.567333984375,214.82306640625,111000.74,0.006393184030813471,30.0,-11.162722,100000.0
91,e+,3,-106.554033203125,220.7960546875,111000.516,0.013480892452519067,30.0,-11.162722,100000.0
91,e+,3,-101.32447265625,162.802421875,110944.63,0.00303226443658027,30.0,-11.162722,100000.0
91,e+,3,-5.537166748046875,19.870272216796874,110826.36,0.006181403378128326,30.0,-11.162722,100000.0
91,e+,3,-156.046025390625,-72.817822265625,110569.25,0.015963660238366918,30.0,-11.162722,100000.0
91,e+,3,67.7148583984375,-79.0236767578125,110816.28,0.0035209592872060764,30.0,-11.162722,100000.0
91,e+,3,30.58326171875,0.8226436614990235,110847.13,0.0033275795925280867,30.0,-11.162722,100000.0
91,e+,3,29.2529052734375,-0.8608269500732422,110841.03,0.05253100980260718,30.0,-11.162722,100000.0
91,e-,2,27.214111328125,10.064691772460938,110850.46,0.12012884883692589,30.0,-11.162722,100000.0
91,e+,3,0.105869140625,-176.6223828125,110610.59,0.004549831249755084,30.0,-11.162722,100000.0
91,e-,2,16.4451220703125,-178.125390625,110636.0,0.003973573050427845,30.0,-11.162722,100000.0
91,e-,2,-31.77319580078125,-230.11958984375,110532.58,0.007677568482749557,30.0,-11.162722,100000.0
91,e+,3,-19.022406005859374,-226.50951171875,110541.586,0.025130775679398056,30.0,-11.162722,100000.0
91,e+,3,19.1019384765625,-202.4299609375,110600.47,0.09477766279904583,30.0,-11.162722,100000.0
91,e-,2,-73.5200341796875,-199.42666015625,110516.85,0.008505697868701761,30.0,-11.162722,100000.0
91,e+,3,-59.194638671875,-193.52478515625,110524.336,0.13170619960664423,30.0,-11.162722,100000.0
91,e-,2,98.960771484375,11.46137939453125,110933.65,0.13776285400198163,30.0,-11.162722,100000.0
91,e-,2,54.8496826171875,-0.7091273498535157,110883.31,0.005482648804298102,30.0,-11.162722,100000.0
91,e+,3,75.226044921875,-5.0426199340820315,110883.37,0.12187464163585292,30.0,-11.162722,100000.0
91,e-,2,82.77548828125,28.5613525390625,110937.266,0.2864693846808431,30.0,-11.162722,100000.0
91,e+,3,185.27072265625,-110.337509765625,110928.91,0.011964232176161717,30.0,-11.162722,100000.0
91,e-,2,72.1766845703125,29.2488037109375,110924.12,0.1943119242727941,30.0,-11.162722,100000.0
91,e+,3,79.456845703125,43.415146484375,110956.46,0.00973168638915873,30.0,-11.162722,100000.0
91,e+,3,84.704853515625,10.496949462890624,110925.04,0.0015976958985110677,30.0,-11.162722,100000.0
91,e-,2,83.934130859375,10.98923583984375,110923.805,0.004425681254898296,30.0,-11.162722,100000.0
91,e-,2,32.95552490234375,-2.7891616821289062,110911.88,0.0038659349709938397,30.0,-11.162722,100000.0
91,e+,3,121.097412109375,10.86600830078125,110982.98,0.009573632056122834,30.0,-11.162722,100000.0
91,e+,3,20.056500244140626,43.945908203125,110893.38,0.015304280869348175,30.0,-11.162722,100000.0
91,e-,2,12.7950830078125,64.1430419921875,110906.86,0.06961573042954845,30.0,-11.162722,100000.0
91,e-,2,22.08520751953125,97.817216796875,110982.63,0.003145639797854494,30.0,-11.162722,100000.0
91,e-,2,3.8052349853515626,-66.30091796875,110728.086,0.03544685970271874,30.0,-11.162722,100000.0
91,e+,3,2.3863002014160157,-65.4908544921875,110726.984,0.06448520791951726,30.0,-11.162722,100000.0
