event_id,particle_name,pid,x,y,z,energy,theta_prim,phi_prim,energy_prim
22,e+,3,1520.4053125,341.9521875,92250.97,0.04775908221805178,30.0,-11.162722,100000.0
22,e+,3,794.16875,-829.413515625,94266.51,0.014245959766280429,30.0,-11.162722,100000.0
22,e-,2,794.168203125,-829.413046875,94266.51,0.015328549011868045,30.0,-11.162722,100000.0
22,e-,2,793.366328125,-833.020078125,94271.58,0.9813763582233288,30.0,-11.162722,100000.0
22,e+,3,3090.711875,1051.40859375,90276.79,0.00431778981520684,30.0,-11.162722,100000.0
22,e+,3,981.858203125,2315.7409375,91467.67,0.01736800404291293,30.0,-11.162722,100000.0
22,e+,3,-397.9755078125,-1108.819765625,96139.9,0.03637450738256941,30.0,-11.162722,100000.0
22,e-,2,-404.3979296875,-1109.07671875,96145.64,0.405012111622753,30.0,-11.162722,100000.0
22,e+,3,304.96619140625,-190.5430078125,94266.1,0.0024295565383179577,30.0,-11.162722,100000.0
22,e-,2,-246.67384765625,-1893.08703125,97052.39,0.03976152432768619,30.0,-11.162722,100000.0
22,e+,3,-250.5989453125,-1889.7025,97050.55,0.22543735945134086,30.0,-11.162722,100000.0
22,e-,2,-179.285546875,-486.8584765625,95159.234,0.03989887139560407,30.0,-11.162722,100000.0
22,e+,3,-102.81900390625,-502.0791796875,95095.3,0.009595291685682386,30.0,-11.162722,100000.0
22,e-,2,-101.858876953125,-501.8477734375,95093.77,0.010814659950054671,30.0,-11.162722,100000.0
22,e+,3,363.66390625,-43.851416015625,93956.65,0.6239324109152997,30.0,-11.162722,100000.0
22,e+,3,-87.755712890625,-1648.285,96687.05,0.06178330384850621,30.0,-11.162722,100000.0
22,e-,2,-281.68919921875,-416.9008203125,95255.85,0.004925945906752511,30.0,-11.162722,100000.0
22,e+,3,100.29087890625,285.82890625,94169.8,0.016025195239204447,30.0,-11.162722,100000.0
22,e-,2,23.3040576171875,285.6301171875,94102.78,0.024535621306818276,30.0,-11.162722,100000.0
22,e+,3,45.4352197265625,337.1388671875,94018.63,0.005057876809369346,30.0,-11.162722,100000.0
22,e+,3,124.881083984375,136.446552734375,94089.55,0.003999432550845213,30.0,-11.162722,100000.0
22,e-,2,386.574296875,86.95642578125,93828.75,0.40944166759535333,30.0,-11.162722,100000.0
22,e+,3,188.46,5.008279418945312,94152.1,0.012353160132303692,30.0,-11.162722,100000.0
22,e-,2,-178.4028125,364.237578125,94369.89,0.001885496436266606,30.0,-11.162722,100000.0
22,e+,3,-176.1398046875,364.0255078125,94352.28,0.0020478400185443848,30.0,-11.162722,100000.0
22,e-,2,-176.311328125,363.9059375,94350.35,0.013666362823088715,30.0,-11.162722,100000.0
22,e+,3,-22.52885009765625,358.05234375,94144.88,0.002655450593246559,30.0,-11.162722,100000.0
22,e+,3,-57.32861328125,49.8601123046875,94416.83,0.046689141851199614,30.0,-11.162722,100000.0
22,e+,3,21.37376953125,44.0484423828125,94312.35,0.018980076620050797,30.0,-11.162722,100000.0
22,e-,2,22.95499267578125,46.215830078125,94307.54,0.12239278346724422,30.0,-11.162722,100000.0
22,e-,2,-43.2939306640625,-88.03908203125,94531.3,0.01730774367228399,30.0,-11.162722,100000.0
