event_id,particle_name,pid,x,y,z,energy,theta_prim,phi_prim,energy_prim
63,e+,3,2082.67546875,1007.934609375,71317.086,0.005413883695212575,30.0,-11.162722,100000.0
63,e-,2,91.8805859375,641.142578125,71203.46,0.01101135362302051,30.0,-11.162722,100000.0
63,e-,2,144.2688671875,-19.988447265625,71742.94,0.050712046010163894,30.0,-11.162722,100000.0
63,e+,3,133.020166015625,-8.53121826171875,71744.32,0.04777245456245696,30.0,-11.162722,100000.0
63,e+,3,189.7265234375,-14.680528564453125,71709.92,0.027218015026226207,30.0,-11.162722,100000.0
63,e+,3,131.799541015625,-15.7652099609375,71750.67,0.018391632014774232,30.0,-11.162722,100000.0
63,e+,3,124.3221875,10.802691650390624,71730.8,0.009955584500048046,30.0,-11.162722,100000.0
63,e+,3,132.662275390625,-16.97486328125,71757.625,0.012047936502787869,30.0,-11.162722,100000.0
63,e-,2,138.59400390625,-23.4845361328125,71752.55,0.0633002682350459,30.0,-11.162722,100000.0
63,e-,2,142.7709375,-26.3308740234375,71751.52,1.8185558292811939,30.0,-11.162722,100000.0
63,e+,3,-357.20984375,-291.64841796875,72655.1,0.11384064545468736,30.0,-11.162722,100000.0
63,e-,2,-387.6750390625,-291.16767578125,72705.62,0.0047652803400407475,30.0,-11.162722,100000.0
63,e-,2,-358.629296875,-293.1137109375,72658.625,0.16319439532996896,30.0,-11.162722,100000.0
63,e+,3,-357.85328125,-291.7201953125,72655.836,0.19483953498186132,30.0,-11.162722,100000.0
63,e+,3,-357.8873828125,-291.2051171875,72655.23,0.7404482460338423,30.0,-11.162722,100000.0
63,e+,3,-37.8169091796875,-65.27771484375,72003.0,0.30633008497234554,30.0,-11.162722,100000.0
63,e+,3,-18.800750732421875,-58.8841943359375,71979.04,0.02687712301697891,30.0,-11.162722,100000.0
63,e-,2,-28.8170703125,-79.0698291015625,72012.75,0.07123540916948341,30.0,-11.162722,100000.0
63,e+,3,-10.052128295898438,-31.89529052734375,71950.45,0.005624675693687969,30.0,-11.162722,100000.0
63,e+,3,1946.959375,-1079.436171875,73190.48,0.017441150631882948,30.0,-11.162722,100000.0
63,e-,2,1951.40703125,-1067.301015625,73160.85,0.02352565188759111,30.0,-11.162722,100000.0
63,e+,3,-110.831787109375,-35.34513916015625,72053.24,0.002881237008421364,30.0,-11.162722,100000.0
63,e-,2,-115.4809375,-33.7315087890625,72052.305,0.00906379436531064,30.0,-11.162722,100000.0
63,e+,3,14.857032470703125,-71.6865087890625,71953.445,0.007717517386525786,30.0,-11.162722,100000.0
63,e+,3,38.5706396484375,-77.4234716796875,71933.484,0.07818274163965885,30.0,-11.162722,100000.0
63,e+,3,-104.106611328125,-110.6520703125,72135.21,0.09951013229436757,30.0,-11.162722,100000.0
63,e-,2,264.74982421875,708.0140625,70900.6,0.007963405346174712,30.0,-11.162722,100000.0
63,e-,2,294.13287109375,714.4246875,70951.375,0.012964430894441652,30.0,-11.162722,100000.0
63,e+,3,-954.465859375,-1493.424375,75648.15,0.0018543452355374035,30.0,-11.162722,100000.0
63,e-,2,120.5625390625,219.83234375,71478.74,0.0104373492262337,30.0,-11.162722,100000.0
63,e+,3,120.3807421875,221.88859375,71476.09,0.012127209699711136,30.0,-11.162722,100000.0
63,e+,3,140.118642578125,256.41833984375,71427.85,0.0017756425847500364,30.0,-11.162722,100000.0
63,e+,3,139.718310546875,257.29650390625,71428.805,0.0022058119205790256,30.0,-11.162722,100000.0
63,e-,2,147.340615234375,246.20998046875,71418.68,0.03265253317581347,30.0,-11.162722,100000.0
63,e-,2,101.505537109375,250.821640625,71462.32,0.02542110195696925,30.0,-11.162722,100000.0
63,e+,3,329.3438671875,539.3116796875,71033.266,0.002313163203259046,30.0,-11.162722,100000.0
63,e+,3,134.539306640625,-45.665693359375,71802.92,0.017930980145150596,30.0,-11.162722,100000.0
63,e+,3,-2174.98359375,-763.893671875,76192.99,0.029894396068873084,30.0,-11.162722,100000.0
63,e+,3,62.2298046875,-6.050542602539062,71818.805,0.08238414993004979,30.0,-11.162722,100000.0
63,e+,3,71.037421875,-43.1414306640625,71852.83,0.010114829565693883,30.0,-11.162722,100000.0
63,e-,2,70.76412109375,-45.6242333984375,71855.17,0.056219378893626694,30.0,-11.162722,100000.0
63,e+,3,263.3005078125,512.782578125,70997.664,0.032431762989138656,30.0,-11.162722,100000.0
63,e+,3,308.941953125,545.0329296875,70906.59,0.07895237700120666,30.0,-11.162722,100000.0
63,e-,2,302.9727734375,541.828828125,70916.01,0.08379166692463495,30.0,-11.162722,100000.0
63,e+,3,324.41662109375,551.5693359375,70895.81,0.0017544738134849358,30.0,-11.162722,100000.0
63,e-,2,298.9976953125,525.4157421875,70941.02,0.20558702278473034,30.0,-11.162722,100000.0
63,e-,2,207.9212109375,1097.984296875,71551.414,0.11186903226989789,30.0,-11.162722,100000.0
63,e-,2,26.35111328125,-66.74234375,71930.91,0.022922206954865534,30.0,-11.162722,100000.0
63,e+,3,24.581640625,-72.1519677734375,71939.164,0.057681808923281494,30.0,-11.162722,100000.0
63,e+,3,36.9992138671875,151.715634765625,71656.99,0.0015273493934939355,30.0,-11.162722,100000.0
63,e+,3,37.1833349609375,152.687666015625,71653.17,0.018041530860120798,30.0,-11.162722,100000.0
63,e+,3,231.856015625,-636.126171875,72850.83,0.0043874315173320685,30.0,-11.162722,100000.0
63,e+,3,-171.940703125,103.91330078125,71964.59,0.02648663375758627,30.0,-11.162722,100000.0
63,e+,3,-206.92908203125,233.59619140625,71888.0,0.010452736954068793,30.0,-11.162722,100000.0
63,e-,2,-152.726533203125,139.992890625,71892.81,0.13239844780607765,30.0,-11.162722,100000.0
63,e-,2,70.9702587890625,4.155142822265625,71856.055,0.005514349898993573,30.0,-11.162722,100000.0
63,e-,2,-94.828974609375,115.3916015625,71879.805,0.005464258593880152,30.0,-11.162722,100000.0
63,e+,3,136.245185546875,-121.701171875,71905.12,0.004436693156890988,30.0,-11.162722,100000.0
63,e+,3,57.226767578125,-29.86410400390625,71873.08,0.004995686811081146,30.0,-11.162722,100000.0
63,e-,2,52.446826171875,-41.56505859375,71882.04,0.034926577271012976,30.0,-11.162722,100000.0
63,e+,3,87.771640625,-48.9600244140625,71846.62,0.10268173139312435,30.0,-11.162722,100000.0
63,e+,3,92.11658203125,-58.6951025390625,71853.47,0.008845832923969493,30.0,-11.162722,100000.0
63,e+,3,86.215439453125,-58.487548828125,71859.99,0.026421234502605452,30.0,-11.162722,100000.0
