event_id,particle_name,pid,x,y,z,energy,theta_prim,phi_prim,energy_prim
96,e+,3,-809.58390625,3101.6140625,45141.035,0.09337275228827523,30.0,-11.162722,100000.0
96,e+,3,-823.67078125,3004.536875,45133.47,0.04248949192599643,30.0,-11.162722,100000.0
96,e-,2,-821.19328125,3002.2596875,45139.066,0.0772581101170901,30.0,-11.162722,100000.0
96,e+,3,-820.048046875,3005.1771875,45139.215,0.05904371162023295,30.0,-11.162722,100000.0
96,e+,3,-351.3586328125,10.558931884765625,46506.367,0.05707298834850029,30.0,-11.162722,100000.0
96,e+,3,-188.46185546875,281.76525390625,46302.242,0.02914125480977867,30.0,-11.162722,100000.0
96,e+,3,142.245283203125,163.98689453125,46770.43,0.016965535858515114,30.0,-11.162722,100000.0
96,e+,3,128.369228515625,195.03490234375,46714.957,0.04564689581958905,30.0,-11.162722,100000.0
96,e-,2,156.768798828125,182.72646484375,46762.15,0.04364526603501824,30.0,-11.162722,100000.0
96,e+,3,36.4205322265625,490.44015625,46361.87,0.0020675242786809406,30.0,-11.162722,100000.0
96,e-,2,-24.27413330078125,-44.6545703125,46880.402,0.0017308689852473874,30.0,-11.162722,100000.0
96,e+,3,-40.726435546875,-57.2624462890625,46880.43,0.007856225696907445,30.0,-11.162722,100000.0
96,e-,2,-167.46662109375,-68.1625830078125,46880.605,0.008158238314513224,30.0,-11.162722,100000.0
96,e+,3,-110.799365234375,-4.705977783203125,46737.918,0.006948915862552375,30.0,-11.162722,100000.0
96,e-,2,-110.885634765625,-3.0795849609375,46734.22,0.1327378677172651,30.0,-11.162722,100000.0
96,e+,3,-95.500673828125,-68.624208984375,46854.707,0.001550638800574698,30.0,-11.162722,100000.0
96,e-,2,-95.837646484375,-69.0702001953125,46854.477,0.013264712600700427,30.0,-11.162722,100000.0
96,e+,3,-77.562314453125,-81.905751953125,46868.83,0.060898934898079154,30.0,-11.162722,100000.0
96,e+,3,-16.101837158203125,-109.103203125,46978.457,0.02886811855758104,30.0,-11.162722,100000.0
96,e-,2,-92.77935546875,-19.132747802734375,46774.934,0.040288775617707245,30.0,-11.162722,100000.0
96,e-,2,1.0919194793701172,-24.10626220703125,46869.723,0.00847047009059835,30.0,-11.162722,100000.0
96,e-,2,-49.779365234375,-20.11982666015625,46806.215,0.030461101462007954,30.0,-11.162722,100000.0
96,e+,3,-49.8712158203125,-20.071595458984376,46806.008,0.1002628865300823,30.0,-11.162722,100000.0
96,e-,2,-84.71193359375,-48.1151806640625,46854.227,0.030217389485227408,30.0,-11.162722,100000.0
96,e+,3,-87.73400390625,-71.176865234375,46910.027,0.011900856334147801,30.0,-11.162722,100000.0
96,e-,2,-908.9259375,-1.9137208557128906,46469.547,0.20630241284704448,30.0,-11.162722,100000.0
96,e+,3,162.278994140625,32.3341845703125,46980.875,0.014011324046199553,30.0,-11.162722,100000.0
96,e-,2,-100.259501953125,144.50908203125,46607.53,0.028637193595609147,30.0,-11.162722,100000.0
96,e+,3,89.719873046875,-74.133515625,47023.137,0.07097593898615892,30.0,-11.162722,100000.0
96,e-,2,88.78017578125,-71.0411083984375,47017.684,0.06773823181153557,30.0,-11.162722,100000.0
96,e+,3,-346.519375,-643.2898046875,48193.297,0.00341872736310651,30.0,-11.162722,100000.0
96,e+,3,-349.8034765625,-645.2669921875,48202.27,0.005454081634822707,30.0,-11.162722,100000.0
96,e+,3,-353.1848046875,-653.27125,48223.773,0.04801470139436386,30.0,-11.162722,100000.0
96,e-,2,475.1869921875,255.31943359375,47409.965,0.004658788857366189,30.0,-11.162722,100000.0
96,e+,3,542.94078125,158.2467578125,47515.6,0.01289264290450224,30.0,-11.162722,100000.0
96,e+,3,555.071953125,161.21681640625,47540.094,0.010653695115372834,30.0,-11.162722,100000.0
