event_id,particle_name,pid,x,y,z,energy,theta_prim,phi_prim,energy_prim
18,e-,2,-170.57580078125,178.48244140625,81084.42,0.014963587151904899,30.0,-11.162722,100000.0
18,e+,3,-92.45609375,168.368046875,80985.57,0.019464692263104443,30.0,-11.162722,100000.0
18,e+,3,-100.070927734375,169.00291015625,80993.13,0.011512311779455634,30.0,-11.162722,100000.0
18,e+,3,-187.72451171875,149.596806640625,81062.74,0.005241573275079744,30.0,-11.162722,100000.0
18,e+,3,63.8593310546875,-18.2417041015625,80626.73,0.010652395864316216,30.0,-11.162722,100000.0
18,e+,3,-294.72748046875,75.8165478515625,81065.195,0.1177840381375346,30.0,-11.162722,100000.0
18,e-,2,539.4835546875,-1477.344375,78313.3,0.04750118507810787,30.0,-11.162722,100000.0
18,e+,3,423.368828125,-1435.36,78526.83,0.043900594839457484,30.0,-11.162722,100000.0
18,e+,3,375.5040625,-1254.569296875,78764.56,0.026876105458259626,30.0,-11.162722,100000.0
18,e+,3,595.6993359375,-1.145351333618164,80235.77,0.00665238240719327,30.0,-11.162722,100000.0
18,e-,2,602.0019140625,-3.4022869873046875,80224.47,0.03817231133060029,30.0,-11.162722,100000.0
18,e+,3,910.67953125,720.763984375,81290.37,0.08980998315356449,30.0,-11.162722,100000.0
18,e-,2,82.873330078125,-174.54154296875,80365.11,0.006679814093292842,30.0,-11.162722,100000.0
18,e+,3,8.425170288085937,206.902109375,81053.32,0.04522456552267923,30.0,-11.162722,100000.0
18,e+,3,2256.59671875,-59.6079833984375,79351.6,0.019637294867392758,30.0,-11.162722,100000.0
18,e+,3,2051.63671875,6.341660766601563,79559.63,0.011801871830121689,30.0,-11.162722,100000.0
18,e+,3,-239.67607421875,-15.268648681640625,80864.93,0.028475362524329202,30.0,-11.162722,100000.0
18,e+,3,-176.54462890625,-28.6186767578125,80809.75,0.057570823728226396,30.0,-11.162722,100000.0
18,e+,3,-229.26103515625,-7.1587548828125,80865.31,0.13592253686490088,30.0,-11.162722,100000.0
18,e-,2,-266.55052734375,-5.44228515625,80950.96,0.0025916351023187257,30.0,-11.162722,100000.0
18,e+,3,-235.04,0.5009832000732422,80880.4,0.2034008421802129,30.0,-11.162722,100000.0
18,e-,2,-234.12265625,4.022326049804687,80884.69,0.07103658574540289,30.0,-11.162722,100000.0
18,e+,3,-229.9967578125,2.248521728515625,80877.92,0.15266249180649663,30.0,-11.162722,100000.0
18,e+,3,-331.394140625,-360.101171875,80587.3,0.009792085043171299,30.0,-11.162722,100000.0
18,e+,3,-70.308828125,-133.70888671875,80544.1,0.08958784015646105,30.0,-11.162722,100000.0
18,e+,3,-78.5038232421875,-187.69919921875,80541.64,0.001448947726456317,30.0,-11.162722,100000.0
18,e+,3,-61.048740234375,-178.86013671875,80491.984,0.00906755788278215,30.0,-11.162722,100000.0
18,e-,2,125.09953125,-340.2486328125,80153.51,0.05312056219627009,30.0,-11.162722,100000.0
18,e+,3,13.98112548828125,-133.98962890625,80465.58,0.0069756498740594615,30.0,-11.162722,100000.0
18,e-,2,13.0692529296875,-133.904326171875,80464.57,0.053666762171734286,30.0,-11.162722,100000.0
18,e+,3,-48.6820703125,-75.0691796875,80610.04,0.025619448710822827,30.0,-11.162722,100000.0
18,e-,2,-67.5263134765625,-95.133037109375,80588.51,0.06283450280313761,30.0,-11.162722,100000.0
18,e+,3,-60.0443310546875,-117.669541015625,80566.984,0.00982105983746514,30.0,-11.162722,100000.0
18,e-,2,-54.48044921875,-101.615185546875,80565.46,0.3346417119901841,30.0,-11.162722,100000.0
18,e+,3,-55.082080078125,-100.99005859375,80566.85,0.5926745983809367,30.0,-11.162722,100000.0
18,e-,2,-137.649677734375,-149.371767578125,80587.45,0.03243646802589702,30.0,-11.162722,100000.0
18,e+,3,-123.56357421875,-157.357021484375,80564.266,0.034967510241423236,30.0,-11.162722,100000.0
18,e-,2,-79.953740234375,-36.700888671875,80736.945,0.025133897087870873,30.0,-11.162722,100000.0
18,e+,3,-91.13126953125,-102.816611328125,80603.84,0.012668215195683714,30.0,-11.162722,100000.0
18,e-,2,-89.660205078125,-99.642509765625,80604.9,0.02032225744445103,30.0,-11.162722,100000.0
18,e+,3,516.4504296875,-341.8273828125,79842.414,0.012979818993065518,30.0,-11.162722,100000.0
18,e+,3,565.4552734375,-352.6650390625,79791.62,0.007304365362212987,30.0,-11.162722,100000.0
18,e-,2,573.9348828125,-377.0570703125,79768.805,0.004260514991217104,30.0,-11.162722,100000.0
18,e+,3,579.204375,-376.78828125,79761.27,0.0229051665390972,30.0,-11.162722,100000.0
18,e-,2,32.8837060546875,-74.4596484375,80526.96,0.01449675983282233,30.0,-11.162722,100000.0
18,e+,3,-49.146591796875,-86.919150390625,80600.016,0.014495649912821477,30.0,-11.162722,100000.0
18,e+,3,32.28467041015625,-46.649013671875,80571.11,0.009011621853847192,30.0,-11.162722,100000.0
18,e-,2,37.10048828125,-36.43013916015625,80570.23,0.04279792662550862,30.0,-11.162722,100000.0
18,e+,3,-7.789124755859375,46.1472607421875,80729.92,0.020248695815102098,30.0,-11.162722,100000.0
18,e+,3,-686.433125,784.65828125,82592.93,0.3443116290441435,30.0,-11.162722,100000.0
18,e-,2,-1224.09015625,-1145.88890625,80624.06,0.03353016521965139,30.0,-11.162722,100000.0
18,e+,3,-1194.345,-1041.67453125,80679.06,0.008920786789465248,30.0,-11.162722,100000.0
18,e-,2,-1194.459921875,-1041.728125,80679.07,0.013789154698303894,30.0,-11.162722,100000.0
18,e-,2,-1198.350625,-1054.042109375,80670.14,0.15289720179762142,30.0,-11.162722,100000.0
18,e+,3,-1198.330390625,-1054.04640625,80670.11,0.17604521308863882,30.0,-11.162722,100000.0
18,e+,3,36.736767578125,275.84177734375,82396.72,0.0015029890763044933,30.0,-11.162722,100000.0
18,e-,2,36.2489794921875,29.139482421875,80673.13,0.012365911095761732,30.0,-11.162722,100000.0
18,e-,2,28.5537158203125,8.014993286132812,80639.58,0.0469659734112424,30.0,-11.162722,100000.0
18,e+,3,37.15855712890625,27.7895263671875,80659.76,0.05096705805808058,30.0,-11.162722,100000.0
18,e-,2,36.9027587890625,27.96849853515625,80660.19,0.2793002795973696,30.0,-11.162722,100000.0
18,e-,2,11.915965576171875,19.297633056640624,80669.44,0.25378597624877874,30.0,-11.162722,100000.0
18,e+,3,-32.41883544921875,25.4794775390625,80735.23,0.011832964060044044,30.0,-11.162722,100000.0
18,e+,3,-34.46410888671875,27.1733349609375,80740.87,0.015844576469965507,30.0,-11.162722,100000.0
18,e+,3,20.9743212890625,12.41882568359375,80651.28,0.24797512622043663,30.0,-11.162722,100000.0
18,e-,2,-25.20378662109375,42.95376953125,80738.625,0.03400535177850017,30.0,-11.162722,100000.0
18,e+,3,27.329091796875,-41.2149853515625,80580.05,0.015070976814783095,30.0,-11.162722,100000.0
18,e-,2,4.344131774902344,21.85139892578125,80689.01,0.011360663905611634,30.0,-11.162722,100000.0
18,e-,2,-43.7849609375,52.443837890625,80777.49,0.06458009088282445,30.0,-11.162722,100000.0
18,e-,2,-109.844833984375,-16.650498046875,80774.555,0.01186463117847534,30.0,-11.162722,100000.0
18,e-,2,-95.191396484375,-2.23258544921875,80757.45,0.00784001930523618,30.0,-11.162722,100000.0
18,e+,3,-95.250859375,-2.28763427734375,80757.26,0.031128448460669787,30.0,-11.162722,100000.0
