theta,phi,X0,Y0,Ne,s,r,rho,mask,worked_clusters,worked_stations,X0_opt,Y0_opt,Ne_opt,s_opt,loss
30.0,87.84479,-7.0847316,-16.893812,334066.03,1.424085,"[23.38089562802946, 33.97049937775104, 30.90631330632213, 18.73259193745441, 45.46150913145236, 51.78142958535193, 43.12213197754981, 35.32688742313998, 21.074824857459664, 16.598855032055237, 5.303371465386773, 14.251101161780626, 49.58286200781063, 37.05368416413457, 31.001389254597175, 45.337157300748004, 68.9214302195248, 60.92499953815325, 48.451751816116676, 58.49988293495712, 37.762627272441655, 35.359245385896465, 47.73820176656581, 49.57422914429662, 60.67690951393372, 72.00197623081077, 62.45271519475769, 51.03533808312151, 49.18709676886617, 33.99731525327204, 37.05166588740497, 51.48671740874563, 22.49743438016518, 32.92254398460434, 39.114501643495025, 30.92437706574418]","[28.600294415543715, 19.47423161529913, 25.389595729548752, 49.42962018454947, 9.372347011798764, 6.05682083746282, 9.582455565289752, 13.115833445293147, 34.60512800914485, 40.83138268168379, 338.8093622719369, 89.12843611182235, 8.198516397941402, 12.956222382987418, 13.269497127067751, 7.120198592907044, 4.7062788067794425, 5.693433851730532, 3.9036546538515786, 7.461288353291954, 25.179717598891838, 28.377035769020637, 17.0188051898305, 11.30782540251569, 6.093008489143557, 4.137749715549189, 3.7556962995994376, 6.217785724779454, 12.582696065670104, 21.19151702741297, 12.429080358365685, 7.472563807557268, 55.47813089882455, 32.409641800857166, 20.513541814757552, 35.75267733597174]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",-7.86052305614753,-20.602720346349116,451758.72280991124,0.9274356774820383,0.05658848917660927
30.0,56.003387,6.8887625,-31.455154,500679.3,1.360635,"[47.93501766746588, 57.77165865932719, 51.3476727647002, 40.42603727238923, 71.00384829828178, 78.55344120221582, 69.15241861795174, 60.74899147998499, 33.61390428668403, 39.460789624693405, 22.039441846133066, 11.692224718261242, 43.711294958211624, 38.18663554375124, 26.081002267382882, 34.49354002357351, 71.4017765879405, 69.05418923129638, 53.806259697268516, 57.641423904338424, 23.221333278183344, 24.1738164741442, 36.504751608318756, 36.32436712591011, 80.72205518185315, 94.62063797557326, 84.88992592110704, 70.83013803825952, 33.56555217353467, 20.748403382507895, 18.763766482620337, 33.14922009643151, 34.34634516526978, 45.75827324453297, 45.67290693171261, 34.796406082064784]","[11.19268303964196, 9.080111980438232, 13.164129199051276, 14.508200854789917, 8.22089285385318, 3.7496315269935416, 9.198324709403805, 8.621847484169937, 19.900079180554645, 12.993755863934027, 47.71359373883503, 76.96124983996879, 9.888335698988378, 14.180969901201202, 22.76223607179595, 15.947298305790596, 1.7221628165826564, 2.3271107092136285, 7.322778789008535, 1.8240914839070015, 67.67434608645554, 93.34193787923672, 29.079419810597486, 27.01524408852182, 3.9244955632744762, 2.397206134912444, 2.4229435295593444, 5.055168779884896, 12.2601651563877, 33.611297607421875, 30.410795676998976, 22.265091174986303, 24.370571462119496, 19.82730917814301, 17.99087989621046, 32.65020614717064]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",-2.351913011731937,-38.13441422410259,485987.45552682725,1.092868147193319,0.14739188906088005
30.0,329.42215,24.895731,31.16166,335731.12,1.35745,"[57.125271899071336, 67.52629235120045, 73.90377695121225, 64.26394906289079, 50.12034492846635, 61.02611179204998, 62.04506668896622, 51.01022766456919, 29.203800006995785, 40.39826935803109, 55.50263964000778, 47.19613268934846, 20.00402194738265, 19.49022495609016, 33.79593785550702, 33.372950439903434, 18.86172132404496, 14.273471577290286, 3.4936664968555773, 10.538529537132323, 87.71257651580179, 90.8280954040974, 104.24140958594437, 101.3853449123919, 36.101678864884555, 49.10917886334047, 44.19658474897418, 32.16367582974791, 46.01661626911631, 45.58065135460188, 60.3761404663194, 60.1206707640699, 76.63836238515665, 84.88103561115261, 94.73957699246795, 87.22467658649353]","[7.103631409203133, 4.822882937221992, 1.3743810719106253, 7.556758275846155, 14.424595890975578, 5.761179618719146, 5.137815344624403, 14.06256309369715, 23.426782794115017, 23.270849774523477, 4.781246185302734, 9.886446522503364, 7.4347671939105515, 21.85737650568892, 10.116561156947437, 5.8235228061676025, 4.138503132796869, 78.23379446820513, 111.46061594893291, 4.533412979870308, 1.3254633763941321, 2.4004767580730157, 2.7029539753751055, 1.640908238364429, 19.813139264176527, 7.656436140944317, 13.983546233758693, 29.454152758528547, 5.473074026224089, 6.24070298380968, 5.0226253707234445, 4.531813103978227, 3.78045330687267, 2.4810302548292205, 2.847722027359939, 2.7927750857864932]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",8.816241399967039,31.776012698219027,267322.35825280217,1.4160116961339888,0.267891348353049
30.0,97.5444,37.80563,-14.434291,1206685.6,1.301212,"[62.879415162150146, 74.91421897425857, 74.37715476300298, 62.15399047528661, 72.31292787269861, 82.83964276986896, 78.45979365535075, 67.1726810427742, 32.765516940566904, 45.08969980096959, 44.11773475017419, 31.062961608184448, 20.52693021924574, 25.152328096762552, 16.7292297026047, 7.645423429527445, 51.194101701599216, 52.87559905656429, 38.66426780572524, 36.522293438223905, 49.07012117956771, 55.95563877489964, 65.23045167630102, 59.354682927846405, 73.85490668039448, 88.31951151678761, 81.20606807475835, 66.6872600763938, 5.616984286502165, 11.273967080013486, 20.064034691308855, 17.43056998388937, 64.5834381022226, 76.1732032188872, 79.84589248615823, 68.8061672128288]","[14.003708595182838, 9.20039051916541, 10.17399532038991, 12.944491898141255, 12.182676937521958, 7.485868727288595, 12.126735797742516, 14.180910296556426, 46.80692277303555, 25.70233403182611, 37.636437067171414, 71.98383749985113, 65.67260114158071, 54.51963005996331, 104.42916358389505, 175.76415364335222, 15.502274036407467, 16.022225705588735, 20.413603724502934, 25.17719094346209, 34.590817079311456, 19.6355072463431, 15.372822924358086, 17.45869909844747, 8.698274449604313, 8.570771391798809, 4.109473853576474, 6.863141932138582, 694.9080955691453, 270.2951431274414, 237.18845553514433, 571.0329660555211, 22.016065876658367, 6.782238076372843, 7.5367427453762135, 14.286106679497692]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",37.973402317339875,-24.70770681920036,1162836.6853752907,1.1156514964263202,0.07870819447863447
30.0,48.8134,27.618223,4.013302,370413.53,1.4013819,"[53.758657957888374, 65.3127480723, 65.2450309767743, 54.048308899258814, 63.41143326514924, 74.10961610711799, 69.07006263726463, 57.78854215970227, 26.539979134681076, 39.143136077235475, 42.26645097463836, 32.28420885703673, 8.99457197986373, 8.449904179840455, 9.553639875985663, 12.630733591145523, 37.52210280051406, 38.89167578983619, 23.17451166264996, 22.541147945896864, 57.24350211992762, 59.98818158120987, 71.91238234155456, 69.90262483868048, 61.56291574102717, 77.15939929063593, 69.07779609572509, 53.44174400296311, 25.53498589826468, 20.148340102490515, 34.29956625600582, 38.61239583059784, 58.56345829526692, 68.27999467080423, 73.52731703086725, 64.9323491711786]","[9.00730781438874, 8.897140985581931, 6.476746826637081, 15.73892046765583, 5.27923608698496, 3.244883766988428, 6.116432387654373, 5.905747413635253, 47.94818308295273, 22.605770971716904, 17.570353135830015, 44.778553450979835, 39.63000309176561, 71.18935701323717, 521.1589627149629, 48.8391736658608, 5.962925713236738, 8.040998040176019, 21.519912452232543, 9.575261575419727, 9.633033013925319, 6.509666035814981, 5.226770188750289, 2.2856502271280053, 5.6297986245736835, 1.6262345924610042, 2.4486687488672207, 6.774891440461321, 23.244815628703044, 77.53475119427935, 22.682503956120186, 11.201632458989211, 6.359763261748523, 3.658489846601719, 7.199428430417688, 6.371908071564464]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",20.65640179358725,-3.1148954134941844,314216.1325634747,1.152290513409286,0.11162732284902013
30.0,137.60373,41.594692,-17.057405,1161942.1,1.2933161,"[57.89250527118489, 68.84203859494157, 68.58816478318664, 57.239794614890556, 69.10305254202228, 77.89093587230933, 72.77494899944037, 62.96164731004884, 30.854338346878293, 40.78364329906914, 38.33022578468191, 25.958828685673218, 25.01263782587281, 28.315928671230218, 18.834352736167283, 11.212693245130579, 57.92222232919881, 58.40959866192831, 43.06481373154979, 41.98300888834264, 52.283975697856995, 58.97933250044148, 69.53340616185179, 63.6690777715841, 75.5974623458533, 89.32428619267901, 81.42496548305259, 67.64457470352016, 1.7238463383197788, 12.727893777634048, 21.00256261221965, 15.226424458575579, 60.90123464820634, 71.78366057087435, 76.74653542654015, 66.37084930012266]","[11.021827052279216, 7.229563666553031, 8.450322761768247, 14.033611227826373, 6.701562462783441, 9.979383974540523, 8.54758373120936, 13.258493528133483, 47.47454713030559, 27.834197370017446, 47.26619546006365, 77.10393463693013, 55.945797664363205, 38.82881780950034, 79.9512339801323, 144.7936267387576, 12.84395776143888, 9.848806916213615, 24.814134690819714, 23.049281864631464, 20.607382785983198, 11.660127378091579, 11.302181133409825, 13.05953322387323, 5.350909945441455, 2.699944122535426, 7.246841017792864, 8.251408978206355, 597.1317756466749, 131.75789902849894, 110.41336524777294, 354.43736285698117, 15.119777946937374, 12.065497113437187, 4.607486288721968, 12.335008237420057]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",42.61548155794698,-23.446056999853397,947196.9729361248,1.0790321192983279,0.07039685373013033
30.0,329.8166,-13.398507,-38.278343,1125135.8,1.2892346,"[46.68646332037171, 50.26092179078603, 40.01953573563752, 34.92693920440098, 76.03794478198584, 77.7469297268923, 65.89519728604465, 63.59420754804477, 56.42138574179164, 54.118912159151314, 29.687557225944065, 32.59639260674058, 69.72514196657043, 60.727238572389815, 48.864108061323336, 59.27150610634307, 98.00801946031771, 91.32487792357253, 76.04839451572757, 83.63441865107559, 22.682830473153857, 17.83343981123307, 30.784257224934382, 33.36886181656755, 89.65196134292145, 99.13454450410222, 88.5073120858513, 78.95159125150857, 55.761557548463486, 43.49884568469488, 36.670671655542094, 49.92462320285915, 20.326329674741398, 28.65786591504198, 26.149878441012465, 15.490015759372197]","[34.23086317574106, 31.740179876001868, 61.30052194362733, 80.5297479396913, 10.915253220534904, 8.717193109233204, 17.000989216129952, 17.94526635146722, 19.420359192824943, 26.59469697533584, 99.59088302240139, 55.950746303651385, 6.234674918942335, 8.394517549654331, 19.70795015009438, 10.809135146257352, 1.8174550155314002, 7.4193710234107035, 8.640795946121216, 1.8483078697832618, 50.403373997385906, 86.3306173464147, 39.798748202440215, 33.30085044953881, 4.505868728567914, 2.599122320733419, 8.986228849829695, 9.374723201844748, 13.137235874082984, 22.804244262416187, 25.46063283594643, 13.464308366542907, 360.55092695282724, 150.92715984437524, 166.61502093803588, 532.3124397091749]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",-20.50842354498181,-33.73707467090644,956966.1329166581,1.0345133441891687,0.08592589023325128
30.0,184.9791,-5.419946,55.715176,811238.56,1.3170148,"[50.292189153950034, 53.511191768553246, 65.73280828980435, 63.1953274607625, 21.023536579117977, 28.156496122218545, 37.701807936031045, 32.82708972573411, 46.768007279067994, 43.01375733007463, 68.01134626904786, 70.5492588291523, 59.6978069764373, 51.93112495440832, 65.29881477963792, 71.67586569344557, 39.56285750296552, 27.542240802197227, 37.72659894799573, 47.1124909411922, 112.56787877664641, 111.79725892293412, 126.15759621832547, 126.86573596495782, 3.660958069368238, 16.011465764765116, 12.990233133593469, 13.384043872435836, 84.86825552170761, 78.71729311525647, 93.07731778675951, 98.46558375593575, 81.43419697459369, 83.33181487834128, 96.68289177747047, 95.08817683834118]","[21.028390744837317, 12.435247258442203, 9.456719567136066, 12.453912234887843, 52.81120974843094, 32.28680389683421, 28.961042078529914, 33.88488874202821, 22.84018731698757, 33.571304344549404, 8.081301683332862, 7.588944784024866, 8.861553378221465, 15.499138250583554, 4.7894283765699805, 7.623676119781121, 37.27299992631121, 83.70233163601013, 35.35474800482029, 24.693396033310307, 1.7262112076689557, 4.381839821978313, 2.1726672605770387, 0.7256508418699589, 165.75293424652844, 62.05908263601907, 92.74212907000285, 102.16133768965557, 8.823849079085559, 7.516088282189718, 3.776630613862014, 4.0741304798824025, 7.995657077649744, 3.625989323709069, 4.284629734551034, 3.2958068498751008]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",0.17841866786776253,51.24570962592542,679444.9575972797,1.271256347032317,0.088615973275597
30.0,233.69803,-0.38127986,-44.833347,335631.84,1.3827595,"[57.56535493830066, 63.92307153075552, 53.75006241152172, 46.42473716641651, 85.14840062176314, 90.08079344255353, 78.87961473544334, 73.4593111763116, 59.85928165627814, 60.320020196459176, 37.18378007302418, 37.52041038116462, 59.87660209746454, 54.03415121735554, 41.97643393454571, 49.74042268726361, 86.51083208614078, 83.40376562538944, 68.642505884007, 72.44146068331159, 12.996273184425, 9.393939554371508, 22.480981459539287, 24.91463918719837, 92.05237594722304, 104.70477550686768, 94.8374804660368, 81.98974780293999, 46.3029523598912, 35.26377866291283, 28.1724913743578, 41.960535233475355, 31.97084121423188, 41.01876468278595, 34.302747212767876, 23.561831243273247]","[5.515666996560445, 3.4094096683874358, 10.589760251161527, 9.046769723659608, 2.124813453453343, 0.9225356142695356, 5.942823683343282, 2.849916314206472, 10.438955411678405, 6.280546508184293, 19.174414436991622, 25.44019571164759, 5.9164907874130614, 7.978100602219744, 13.442072926498039, 5.275713597855916, 1.2782579515038466, 2.6396954568420967, 6.360402194465078, 5.812478865065225, 50.31082688308343, 54.30294827717106, 16.55731840831477, 16.455595086260537, 1.5209120948140211, 3.234858919934528, 2.0284783549425076, 0.9760609487207923, 13.222703119603596, 23.57263972119587, 44.62891380961348, 16.77609071498964, 18.69964599609375, 12.673159924949088, 16.82210113944077, 22.060833326200157]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",0.9359993380330613,-39.73716015947718,309652.1736615652,1.1128924965815141,0.15610195785016093
30.0,239.04346,38.30043,7.5001307,411802.3,1.3101935,"[58.834000154418725, 70.65371007668853, 69.54868009549965, 57.811556405259076, 69.94043623918004, 80.66687516874651, 75.3298411754559, 63.990383400625134, 29.96820801963045, 42.02559768344822, 38.54108493390815, 26.302078114045138, 4.4911284773083375, 15.667597321159208, 16.17334326164499, 9.030598113451306, 35.263975677043184, 39.554134400430726, 25.824817987261607, 19.686828012247915, 60.61624699644099, 64.58841919938286, 75.38853213310213, 72.21077400993566, 66.1291636833236, 81.5601691603607, 74.65969263760417, 59.28280075495662, 21.71677320835763, 22.010686674760404, 34.85978145070925, 35.18861982494012, 60.680279146687106, 71.32129015421675, 75.16958811934443, 65.42453987267268]","[10.327696800231934, 2.7526553447653606, 3.559732945953927, 2.880328312152769, 4.357029388590557, 1.9913566548649855, 1.8407935049475692, 4.897787076670949, 33.47728601316126, 17.163689543561237, 11.874795686907882, 26.602297294430617, 236.62036802710554, 47.086424943877425, 26.630395796240826, 67.58157799883585, 25.09429396652593, 15.349681784466998, 41.82240148869956, 86.79059656654915, 4.597036213409609, 2.54069868384338, 2.383920114214827, 2.447357991846596, 3.4871261294295146, 3.125552724047405, 4.3582683656273815, 11.955719895479154, 21.558633664759192, 21.16485921348013, 14.718593620672458, 10.161953001487545, 3.569614596483184, 4.8287223751952, 5.452905486269694, 4.382056070537101]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",36.67961058569121,16.04667439278135,353083.48347278935,1.1588019398761478,0.11405437258747482
30.0,165.97852,-20.22652,-6.7491465,2082243.2,1.2096694,"[11.091272378415804, 14.115852529161113, 10.030126538642229, 2.314589303783673, 42.2727125391701, 42.63733102725536, 30.019876510900712, 29.175813081011384, 37.26493404234941, 27.337402753764096, 21.596432242172522, 32.68147080529305, 55.71461974407461, 43.37559600870027, 38.87274907760714, 52.011365701910854, 75.21692206691898, 66.55727546688696, 53.70956000656948, 63.71455190520871, 53.604841074262495, 50.892939900136376, 64.57690564620408, 66.62484319051046, 61.2462151990218, 70.8899955401897, 59.85522224787888, 50.41537190903123, 56.19899653571732, 43.044280382038856, 48.0615949780425, 60.13150134775795, 20.301023716961836, 23.104009574421458, 36.00550358937844, 33.99981616240584]","[462.3930861310261, 264.4875689250667, 327.00131579143243, 1190.3877258300781, 59.995564018807755, 49.62634458774473, 93.29724893337341, 131.0341416335687, 139.42262603015433, 231.96664670618566, 624.2867446527248, 227.2234893426662, 35.7149955702991, 68.5821161037538, 111.6221009231195, 47.1928381338352, 15.904265206034589, 21.22101115017402, 28.203030911887563, 29.46199440374607, 32.08717194999136, 45.972562417751405, 23.885963893518213, 25.68575231040396, 21.077372678896275, 11.898566309998674, 22.769164748308132, 33.437941132522205, 43.149238679467175, 76.63497110692465, 59.94689755323456, 33.941577120525075, 273.6208380722418, 173.68482961887264, 79.0142024435648, 108.9609425242354]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",-18.14577470955858,-7.146195958895329,2030401.275397828,1.0188969494091387,0.017538475990161104
30.0,142.27945,-33.68578,-45.101532,475463.75,1.3994936,"[48.04620956585555, 44.90925013463035, 32.34757858400321, 36.03937296293099, 77.37394450614083, 74.84588751130276, 62.280398220171115, 64.99647275713913, 70.50349088024883, 62.1706777872395, 43.29975991569699, 53.8400348110475, 90.17490374432197, 79.34750789608078, 69.28246638611635, 81.13000826561981, 115.2056325431863, 106.72568474934023, 92.87499105440912, 102.20929561239059, 38.15616295380788, 29.84544787767786, 35.695064709318835, 42.50288717532277, 99.34088982275942, 106.83622259103737, 96.29096921866396, 89.07434422039924, 78.76050965063735, 65.6563213441779, 59.448989495960824, 73.443437869193, 20.42055316947715, 15.061107373974497, 2.2123292041132196, 12.48983653295076]","[11.389705466061102, 11.689170104701343, 26.402057670965423, 22.749711827534, 4.46127827574567, 3.531632263485978, 6.721178932887752, 5.175438232538176, 4.503539786106202, 9.348594560855771, 11.247655967386757, 12.880729465949825, 3.5969927543547087, 1.7553520638768263, 3.7649593702176722, 4.286058065367908, 0.7294987033053142, 3.623862092087908, 2.7551814550306735, 2.3047518802852163, 20.90392170882806, 49.823941254034274, 30.73614399607588, 13.214819315003185, 4.055676300351212, 1.349260167377751, 3.5424883045801296, 1.4606624296525628, 4.424800960029043, 4.814791606693733, 6.831425719144867, 3.942911944738248, 60.01092747944157, 53.270712131407194, 166.13414810924994, 157.31328871192]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",-30.493146655619128,-43.58383719616533,450139.1415720229,1.2421717542736321,0.10784124886582615
30.0,119.32379,-12.160734,-15.870229,302147.38,1.4038788,"[16.38845197377666, 24.452474644386882, 21.409342805337726, 9.720881226785323, 42.67010289489188, 45.47337591431463, 35.43682776572901, 31.211476362396468, 30.571419758191226, 21.238619284407488, 10.760762051210502, 22.962340738323185, 56.367369037506215, 43.53364012909773, 36.70605420889586, 50.837218539362155, 77.25167255561125, 68.05445881329875, 55.24874976581096, 65.95566166788724, 39.557902800204864, 37.277727204147396, 49.885456035921926, 51.33018251879876, 62.50875537355675, 71.88647860329937, 61.84949078463972, 52.50472867257999, 53.213652826073485, 38.41503382014894, 39.87580750016731, 54.006279356730246, 17.856400847358717, 26.799791552055957, 35.75333438710546, 29.06555907222648]","[27.685979517494758, 23.87434098778701, 18.090738029014773, 47.31271325088129, 10.001292315925038, 7.262628252913311, 12.75768221878424, 8.213427008652104, 19.816272142456796, 20.579486358456492, 141.8582055626846, 41.06194798539324, 7.252653197544376, 5.9505984550569115, 14.738362009932354, 7.936758965980715, 2.3668859063125236, 2.6842419330666702, 5.663035482895083, 2.230903542623287, 16.642066036782612, 15.393357451369122, 12.007508336043937, 12.613665766832302, 1.2368652515295073, 2.5532996145690356, 3.9301238408902797, 3.7678574643483973, 5.6077638050404985, 8.84623934582966, 13.662044594927531, 7.8912028452245195, 68.37742503096416, 28.07817517257318, 19.267759672025353, 24.306468847321298]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",-10.00444277367375,-21.62230948900303,335679.2233450295,0.9961289296239743,0.08719130815781911
30.0,0.92108154,23.63383,38.74246,578967.1,1.3426538,"[58.174204448777225, 67.18567164387167, 74.50575008431537, 66.50360815535105, 48.10513876545293, 58.710109648244064, 60.447025857150834, 50.223200303781205, 35.39536144468907, 43.99324723163827, 62.39975661421722, 56.690985912682926, 29.728748098575654, 27.90123625272241, 42.77069699830079, 44.02288233958392, 12.893524998328356, 6.951285880900583, 10.381520377119733, 15.196216212848896, 96.0878085935463, 97.78170923906038, 111.77606587694811, 110.30830785852099, 32.84435438471179, 46.431435935803485, 41.35822119520866, 29.52729161393827, 57.519560995826026, 55.59644225336306, 70.89103142779776, 72.3805132389146, 80.15048578214419, 86.63856852925782, 97.33024779753936, 91.61510030165]","[14.432533485133472, 7.263351504395647, 11.273669033515743, 10.88972426042324, 25.96261152407018, 14.702996102775016, 16.789059813429667, 18.133454206513193, 38.11196001564584, 26.347285363732308, 10.912041838576153, 14.794887565984958, 2.6959682383188386, 31.788331706349435, 21.656590264017986, 4.461521782526155, 7.394363240497867, 171.69413915494593, 122.45423619340106, 9.716068826070645, 4.2507114206872325, 3.126111335870696, 0.4013540086949744, 2.6768215182350903, 38.89327805216719, 21.679247297891752, 31.400203704833977, 65.67391535130942, 8.205003127819154, 11.615264706495331, 7.988953008884336, 3.405823940184058, 5.099416505999681, 5.3312651267865805, 4.0262475973222305, 1.3082367254466543]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",5.097394818190547,36.33553222826778,419062.51745960297,1.2950160496021543,0.40908600525752964
