log_Ne_opt,log_Ne_corsika
4.697864098717576,4.789390102487086
4.607413374728232,4.540093176848223
4.053233252488185,4.246358569656506
4.255182588569639,4.183453347724492
4.487666269230915,4.377303445633373
4.541050210945973,4.543522948228776
5.239683646324899,5.059591019524339
4.6754449278413475,4.638837890395218
4.593072471612681,4.551005692469685
4.965227995424677,4.897097809214725
4.475663440059887,4.4255019895654035
4.414537440784966,4.216534434172305
4.5139455050721775,4.314232927827439
4.876579143295952,4.6884685883990915
4.475704602929515,4.427153054776782
4.545700473112995,4.604747886736031
4.113836785799383,4.166124431126461
5.434922255277548,5.170433403839606
4.406472619652499,4.370663909961109
4.78930078626396,4.584237286717469
4.743378452535706,4.746015519263561
4.801864039104588,4.531444580874144
4.619834176109753,4.659909595322365
4.7466608289637096,4.6568200358169065
4.404822909309155,4.327118769566021
4.908491334938089,4.750854458292119
4.372877756448654,4.302700008719526
5.387907191390098,5.209136101612354
5.041331596207631,5.023629185588323
4.13986848684291,4.4199180474502695
4.6553767129258015,4.558348316649005
4.793423414570605,4.625712085533023
4.306060666496943,4.399438550512278
4.911681321979956,4.84485774665929
4.142058295130602,4.236638845294364
4.439646657122888,4.45856584836189
4.093262993166738,4.117783129894339
5.089438919174007,5.0782729834058005
3.847967537670202,4.079225107575327
4.77462755545592,4.669791276411475
5.023145497516939,4.913850712887635
5.280476483562432,5.3124687354550435
4.583500314445357,4.52940975569163
4.836874751208389,4.69648864053767
3.798949667022824,4.288817238538862
4.777972565990192,4.5280978361831785
4.588766448991816,4.393242608166942
4.537536610347692,4.492507642686854
4.567885827601184,4.449210411595187
4.4847572721549085,4.427690987385233
4.447323396024543,4.293172926648356
4.954850935800514,4.795072312830743
4.95488171743642,4.823897883446552
4.148499942186143,4.229089113578886
5.16814918337714,4.822986580575469
5.32606690654551,5.187883289944822
4.834313518729504,4.817082915822577
5.377165584812013,5.436722303449908
4.656953315612715,4.603080956663916
5.048649500604738,4.962221498833545
5.142965032012075,5.048326300044298
4.546037848913268,4.430750429160941
5.006962076724809,5.0055758323247135
4.645592408930949,4.335796237723259
4.86479357761741,4.786822876159804
4.523018205286815,4.414957028213854
4.895163204037318,4.860356456206746
4.253869191879885,4.295125786549062
4.51375156530462,4.400459584822102
4.0182302472307185,4.19320794149024
4.4413989278341575,4.487984778057923
4.858697941918365,4.8003858711948695
4.323902025669523,4.287442392912654
4.494896440711498,4.583361654878273
4.405622887221925,4.275668227890117
4.580915154987185,4.520690346532766
4.204530018920614,4.37657460310105
4.600691814689747,4.502579724463233
4.274712228990454,4.305587092966923
4.436940508899992,4.265584737363088
4.916422173709453,4.848399991220983
4.663187757502207,4.641624322651318
4.522021540535419,4.2779947058342005
4.471238218925195,4.373323927255242
3.8186167508060254,4.18845598427792
4.3980020275305565,4.3493182540251505
5.0009034743881315,4.716413057488159
3.9545406364263416,4.102115106227191
4.303668845944342,4.220433320819088
4.9559495055504215,4.891465455825735
4.46853221699714,4.362904989992319
4.746727758107335,4.743000895338759
4.537173987315606,4.461650818288102
4.8128807284829,4.659837696860911
4.042775770534764,4.050481608223305
4.319414378805597,4.190617593968206
4.44237264547877,4.5472481025387115
5.059465274543168,4.949877655294506
4.868507254739281,4.770822309300455
4.408157220161239,4.284637656883292
4.703662106975523,4.568413420367213
4.479312151041026,4.480850509555211
4.221238240803666,4.218878446665072
4.572628939665893,4.513649388460647
4.499525169407477,4.3295472428385064
4.254217614776098,4.253478885828356
4.531242213687771,4.464916939775395
4.470336000407102,4.337368219631819
4.56674597725724,4.571344057588055
4.265811966639063,4.291508064368459
5.557868398755854,5.578188639298326
4.484911333313558,4.60090414327889
4.690741819634522,4.699921421345259
4.338113283244717,4.240013762659622
5.079364016610218,4.962955781735056
4.727907065800258,4.89914627592434
4.9385464378655115,4.802862948253855
4.636032946283377,4.554621124286701
4.004937533090674,4.265800246378403
4.868204365751741,4.707237430179882
4.342561548227511,4.478596476749436
4.638141807597167,4.088430422870969
4.779129384959192,4.617067829854979
4.772664842027024,4.745342362641278
5.126734919205231,5.110648857853106
4.586994695067285,4.488612754138133
4.954524261548589,4.934587674443978
4.6798627102453425,4.427238315287342
4.750803081484027,4.671093384558567
5.030770005538392,4.915122864391282
4.763800581482794,4.652362782086132
4.637914537166256,4.5747052559165615
4.577264366582355,4.398223024322799
4.234240207750936,4.207853424873385
4.351349938122783,4.405566389092408
4.085606438445188,4.059398225849239
4.385607335814177,4.447815241790401
4.546542336625109,4.546573174061309
4.807169165678447,4.494840279477007
4.0375053970999675,4.154099180809739
4.395923355329977,4.242859330760674
4.670394880895271,4.614345512043586
4.402902997941051,4.242988163998083
5.339250453005153,4.970005351177746
5.164642952033878,5.0857582010731885
4.402320784608963,4.201155163098092
4.847897714411896,4.691024924015184
4.523723107384913,4.500476107960063
5.080464348850363,4.988107573355751
4.58289005886936,4.512333337490242
4.797450840194452,4.720954236019496
4.829870844637857,4.624166708786771
4.0108327471405625,4.371907179531775
4.46818897015183,4.620676794964186
5.079634782262918,5.084157169255504
4.881246288077558,4.802359908873755
4.827806338962392,4.6616788757320755
4.191535063412225,4.298710434171101
4.461704570293443,4.180732774743198
4.961088158591422,4.919860268801717
4.195727631348474,4.2133092987484675
4.633712248199704,4.5350040461585035
4.382084894295237,4.278711678083161
4.491581877349208,4.581889689980718
4.361415254757078,4.505841177669898
4.082267891910754,4.0602372818484085
4.5724710192579465,4.498394343860431
4.932726036849967,4.612599719198672
4.532727443833212,4.582337995741462
4.801416482579639,4.819247132051173
5.0076471240028,4.831045944591379
5.187220919363436,5.111083582436049
4.403437703814144,4.084550255230201
4.99938294548306,4.754790815339402
4.598906625946275,4.405770798096573
4.474488740708108,4.355250667567686
4.270529753894074,4.171874205622448
5.243371788043668,5.0817696931939
4.308613909693053,4.264402495600891
4.516793898286363,4.57946575964129
4.46043813480743,4.458476110306032
4.665549067396667,4.456346899454165
4.302542021779561,4.1835693323923175
4.988045700365299,4.674214249046428
4.878420951701688,4.886029880430786
4.263876487628775,4.273001804797976
4.522604428390586,4.436822464072977
5.027636709472764,5.043785243814787
5.209411451463826,5.099084233374317
4.733334157623913,4.742477096402866
4.837141135015724,4.729877759696967
4.161477471655721,4.352539843685752
4.397118788703488,4.346828442605977
4.348644488400473,4.339611593889255
4.806648054521767,4.706455368729072
4.775764913113655,4.5003341252004985
4.379959169994377,4.307123240452949
4.557026296426884,4.4105530289643555
4.7364764696536445,4.646807148359886
4.608734315949703,4.279303298313309
4.382124360890462,4.3440990160952655
4.60566036959546,4.628361338700903
4.666765123131263,4.6792545621738695
4.316535024648552,4.318001673296864
4.871568520395273,4.775168917831453
4.201132626609727,4.202732722829383
4.995595536426181,4.822966538341519
4.371701395436509,4.305976775969446
4.410094414652347,4.473569850359646
4.382718802659994,4.216414791256506
4.055029799352154,4.116767885451798
4.532715495658754,4.4680662036425955
4.692444485360207,4.549637396311794
5.08434726214457,4.94489606680397
4.987192289132284,4.840205744820616
4.0815813694019765,4.358046149269792
4.465582856099432,4.3714554126305325
4.519833975094142,4.377703292305421
4.4545944722702275,4.473697336608194
4.395469896432278,4.617803253057941
4.090199194873532,4.110932432011983
4.986599207171679,4.840031843836442
4.938512328453676,4.827747435728758
4.689018331769818,4.625043228449636
4.410407423097082,4.170289224731573
4.239225368965962,4.082851586203764
4.562354118199492,4.524539175527145
4.603173807736537,4.552651914556791
4.583150364907816,4.19295399290737
4.555403461239372,4.617189616597027
5.075838902926408,4.995437611471878
4.218327128694377,4.474764586197431
4.470637009167089,4.337014016069687
4.84065717727274,4.765076154641571
4.4304327865162385,4.454234651591074
4.78303703988496,4.753791523820376
4.416715635778837,4.467425219486395
4.396522832361681,4.289501638982185
4.69310944355174,4.715237726262747
4.450482523203232,4.220796082693273
4.544905978493748,4.523362922094412
4.563006347301582,4.434707680459624
4.496094314654384,4.473754821597342
4.375621010454408,4.3596682941997615
4.33912835183731,4.296876363955561
4.476448356598065,4.342382467239579
4.193137803291485,4.251159040081702
4.217929200563057,4.032927491673839
4.6364597778345225,4.46328495422338
4.3418244803410735,4.284696215299822
5.3139013970111275,5.180895219812475
4.62416833583291,4.498822581451281
4.584948613261032,4.529537426071247
4.797205583433276,4.63905646435545
4.370993268108728,4.204781126800334
4.727084330798033,4.78736680417202
5.041759111350781,4.873616774521891
4.573057140499136,4.4531678707049815
4.9165428137730505,4.359907675426214
4.571447166124205,4.433354216048109
4.58004640803108,4.490268615147584
4.8780577539085765,4.743577772741316
4.755249535687634,4.63425200335691
4.473578941021244,4.466608211282716
5.219852861001164,4.997623608663648
4.698534521839137,4.495724248044427
4.9301785990811515,4.83187911247088
4.733216569964548,4.635535718299352
4.418627689778283,4.380300443874939
4.640791572767952,4.56280586173802
4.479914680363176,4.450959199584995
5.081626393943841,4.825451953950551
5.362820917467322,5.157666399864321
5.073479952700456,4.968958917221196
4.177534911009549,4.130623716058759
4.568337467450118,4.712682811111054
4.846461637355236,4.674339518140636
4.4301198395091514,4.335991824772217
4.433575542845242,4.287410576869232
4.265250266072695,4.397082734403209
4.6711462997641,4.64283049899587
4.5408932211623405,4.365019705336966
4.901455611489732,4.803709643182658
4.899657442292941,4.872311366879284
4.383090580848699,4.147324325824222
4.617292860434324,4.56818356548296
4.369119591859932,4.228214922604132
4.329077667812639,4.325675066976081
4.899582584630221,4.946116490459449
5.20841753079337,5.093098961536384
4.168368534268551,4.194049773029614
4.544091751760676,4.534755615689464
4.134598019859721,4.251279931812887
4.708040872631471,4.591878491286963
3.8455492463884373,4.017875096071991
4.118625966444506,4.299751833734872
4.453616306048925,4.279392435204249
4.84559893433738,4.647142300386326
4.702196716136105,4.618180646181276
4.633177320480825,4.559381481328166
4.830565953395092,4.775716769792195
4.619459528259942,4.533810683209649
3.9564491791942644,3.9446239429323877
4.566056324752892,4.533170134698408
4.271865006393395,4.20921117022419
4.6217076008647755,4.6039884009026855
4.852909195897998,4.714526824358171
4.381307642014124,4.488698140092542
5.172632456750729,5.038235643146128
4.438529299570161,4.2475698967841735
4.2289980402520495,4.574432393689008
4.857839254307753,4.742085124027735
4.7700517731193814,4.687767623823959
5.022186947493087,4.93392475327071
4.469324841397591,4.54951377313736
4.750359240883475,4.717517924026282
4.531692528339943,4.331844383321699
4.410819713471425,4.462945821728327
4.907098838651079,4.727460457726575
4.648999601125669,4.443205077667036
4.838675433994399,4.6902686631833514
4.561195637304744,4.366617365558736
4.2173308541465415,4.326676054738982
4.442089018895486,4.325533868048012
4.623017842399186,4.605296079968928
4.2569181264434794,4.360374280009976
4.195049947060812,4.10199043742498
4.046198416336991,4.151813725456684
4.854303564503964,4.828359975159699
4.927389678154527,4.819168108246274
4.308200876493658,4.202195246518381
5.157984934568523,5.063755642911787
4.263523313171022,4.104077547903859
4.261161960070197,4.253341398238493
4.403190562006658,4.401608245866336
4.561482948712743,4.367552967727501
4.4080709485315674,4.31665309848346
4.312378416760732,4.225774761314842
4.788403801292379,4.930572385997643
4.619056184447563,4.46515557566083
4.567666792226126,4.516599039312003
4.8452016580866335,5.019544970583689
4.323694340352756,4.262911529962096
4.007394780348067,4.065304991676083
4.390876577416689,4.139076316305538
4.935227203836749,4.8031494292218975
5.506048235149459,5.315439510530223
4.418490992640376,4.3276180848728965
5.194538728232197,4.977365809580283
4.523974692840712,4.577206140054849
4.840629353806491,4.283760162069663
4.661790623301067,4.476770507186123
5.092341316290973,4.903446071021719
4.83588966704449,4.582934942158604
4.886729070680427,4.739879263977466
4.990836001365978,4.934492441778345
4.8891499132656095,4.891721305392569
4.000952614325443,4.052676362067107
4.730379393887044,4.513948331547814
4.3141334014506105,4.389236771117523
4.611667298558458,4.587948314466079
4.489802935254326,4.497709156743889
5.527423502384097,5.33750508442881
4.70894257815947,4.653144855076054
4.466312696577387,4.254945213298208
4.3685493473359145,4.318718875187535
4.465916644450866,4.391409517638259
4.3276456802352214,4.149744660474912
3.935928821289919,4.373459990690409
5.337034115074287,5.268848666369319
4.652311405753229,4.606198665007501
4.994177616622219,4.919163477788394
4.214772152813376,4.109004439962685
4.303681190140088,4.282238010439013
4.726432911442516,4.811656602674079
4.410320401894083,4.31304847863254
4.511712138370277,3.966787623252226
4.456824345905428,4.27109639636403
4.726860297979792,4.544658345531707
4.364345368222761,4.317073603475647
4.654605690308975,4.522010113380063
4.473856323175375,4.228467474088292
4.5120981861183775,4.270917923368776
4.529153732137409,4.8747193680453345
4.6512962821286905,4.752898486677777
4.977030149300573,4.858134536670939
4.5493120386131,4.392136791849088
4.529755011990578,4.33011033093508
4.367965242119604,4.261253849651793
4.621029048454553,4.677590383522508
5.207438033246512,5.336780672933476
4.712946480573841,4.679843003620665
4.462570526253565,4.3844678427371635
4.325095037868647,4.352504876574512
4.752553927362847,4.642001557034496
4.371716668597779,4.2667410704276065
4.3341274110059524,4.248661702856558
4.9104551144673225,4.883784723222923
4.27880856632789,4.300173635214656
4.572256140340956,4.1251715863058775
4.170322761529812,4.254548729637755
4.9107915655623895,4.944256533395922
4.602609230033148,4.460474101302791
5.1421215320765965,5.0444359955158875
4.36961391084028,4.373377736413901
4.37333863104677,4.2197940266919804
4.3571369523104835,4.19964121483611
5.1400920074275716,5.042024084944729
4.325233066000072,4.285033341923147
4.987441314450963,4.923157928578416
4.75293196105409,4.763362267854106
4.4095918729058345,4.438103180870993
4.872680395124268,4.741133430617306
4.270613794175116,4.202011530312823
4.447764463235885,4.392111386418899
4.457167375317815,4.257460125000511
4.692677496524406,4.641917944785052
5.011238604529326,4.945785032085216
5.002311269177206,4.954039525850366
4.414743068611717,4.435090414767884
4.88791653200156,4.738561136799864
4.806665309660209,4.428104732680052
5.023639145399758,4.983455467117073
4.31283105133161,4.1388547066142936
4.147707382851183,4.184056897551939
5.142567843220654,5.026973611100494
4.574021388848451,4.757696893667314
4.938912318543942,4.884990045043392
4.846512427921805,4.701476505924252
4.113242866893303,4.4631488575989176
4.4936470595572775,4.334778626645796
4.936690511558041,4.883785688046765
4.614366886421746,4.600707416005607
5.065577142960909,4.765233819282086
5.042774443313939,4.896741878224205
4.49593654124283,4.411808027733321
4.7089405308079835,4.849045587702331
4.35887285974076,4.2676526134030714
4.003120791114322,3.912041624717031
4.611835382001374,4.558998838960056
4.653141431890742,4.502105500094727
4.784332425515392,4.702058227896638
5.122344336410817,4.905793021028327
4.567664570227651,4.470727377965627
4.30954821123317,4.215904586973799
4.028779588381961,4.128766777062672
4.984819833631609,4.540207529809187
4.568768562609278,4.644740343896557
5.248214283564829,5.116962455535919
4.214765283073737,4.326998985057128
4.371875369446079,4.332374462413596
4.633676870244946,4.59266021006743
4.587171965138284,4.28966196049337
4.1067669706610035,4.246909857858257
4.824292648263351,4.821822795763723
3.7237258958475943,4.070816790951315
4.867687327829635,4.765199837471767
5.043816387484982,5.011277417999963
4.328228055537721,4.1229143174170275
4.724546742245048,4.419028837603568
4.05408141480603,4.038064839905173
4.783921909268377,4.625785080694964
4.768144060708482,4.647680223144332
4.713242240542599,4.708740596553575
4.9731739912060045,4.950508994799085
4.712456633801003,4.748722872418503
5.013129143098769,4.975790378494666
4.552707773881688,4.41776478872606
4.613845301948903,4.544416556086447
4.741771459070989,4.579747971579376
4.700805178113973,4.640067119241742
4.4130286370040785,4.406941521470264
4.699808143819573,4.609806169517988
4.3724100804227986,4.452005031659623
4.376738308014353,4.295917494691106
3.880686374483165,4.063022597740385
4.447256558405946,4.342729894705085
4.421717381443336,4.419944453383729
5.037480095641899,4.738399496074896
4.364979666236728,4.3230051732901655
4.5743021725044155,4.5043764764455645
4.93485099848456,4.878086329161999
5.284672548747239,5.322836133694413
4.442260749599489,4.435063956981154
4.6773234664529335,4.752925835062743
4.547442163724787,4.532139818861803
4.725195761052863,4.435954326633009
4.817030988045094,4.844310695354873
4.88808709246336,4.848702020714635
4.340168234178618,4.223424599703468
5.1501424634999236,5.079157409864699
4.772834182619916,4.680753268732478
4.476073039963201,4.541978848085949
5.086829494654047,5.0782083653569146
4.426315815745159,4.3137224243792565
4.548369643211937,4.473334494989956
4.460189550128684,4.456339002771174
4.191980447507219,4.044827835679709
4.3470095677854745,4.36855318292374
4.965010212044432,4.684942232606864
4.143271225852019,4.248836800521199
4.35917017746562,4.32492968902667
4.853522882609456,4.753645134822697
4.8061080359284585,4.830827458575767
4.894922195748492,4.747128810527631
4.947611510667769,4.820848509645508
5.057275416887919,4.908848494533249
4.838732717541427,4.600508986942599
5.128815054584338,5.006726070414626
4.125785627426519,4.058967378169996
4.4944052277108035,4.500808792521124
4.4197940272370335,4.363319889152606
4.201765591156746,4.033814605442004
4.856190804529062,4.631018297074929
4.68990705911277,4.7748515355370085
4.106201522779006,4.196383082184276
4.260075552087799,4.209766818925655
4.632258350371966,4.449912153004998
4.810606920194529,4.734905726944491
4.863207749194415,4.818211042864845
4.395659566278862,4.368053065523057
4.780975474332859,4.618674681999128
4.835874396485171,4.768369095706905
4.597367542321451,4.60133351511192
4.373680096903228,4.7353696610518865
5.225668822839206,5.055675239880302
4.844978802669296,4.778912154988865
4.748689314038043,4.49072135211673
4.759407997550446,4.801629553024937
4.116676037746711,4.163340245986985
4.055879761183593,4.101674261671532
4.41869274155366,4.2946699660894305
4.424236822053408,4.207065184573335
4.739536910738043,4.605413013630289
4.665271592124825,4.620979557931155
4.7087412201905785,4.5363515984493965
4.342592311020464,4.375095020154556
4.677110554409004,4.481866568129971
4.550683609882827,4.392956625911498
4.529609626756956,4.379068486051396
5.3612136745374706,5.263377426616075
4.23664944106163,4.188632106678385
4.6761957882684,4.225403187754351
4.269757509084736,4.2739165871194675
4.296466589028766,4.628465124164903
4.440336591900162,4.3624540486438725
4.991816397329253,4.53761574730388
4.6596300620333695,4.389878434106843
4.600163699220528,4.517101676188276
4.5308059630096835,4.368878275716864
4.530278487745053,4.414621844822361
4.99291889048339,4.8333576139968795
4.394071428570135,4.479558827688477
3.883424887785821,3.996221403415891
4.432425520514785,4.417924684271076
4.822544724839789,5.031969896462624
4.8548146067060785,4.726138075782217
4.387122872158351,4.289533569776688
4.675759641999364,4.5266548792659185
4.449308443797061,4.432530560121131
4.2820070964383445,4.313364750459953
4.816357560639968,4.52624576475504
4.826835660188414,4.564919466816798
4.801628389299677,4.68399348898835
4.846680245265591,4.463237470986868
4.1428589629051,4.160680434329944
4.372896841688788,4.5961532948555295
5.074686170666624,5.219770410567453
4.488837702921343,4.409471461277356
4.400108247382389,4.468321995828447
4.629966140377547,4.597550616379107
4.378269946549656,4.480004785859996
4.306880915044411,4.573535657710998
4.862111750746277,4.900516565799137
4.715055923296418,4.748231857516
4.581098470592458,4.560445461841138
4.3533917207902935,4.3215469002423665
4.445609484659988,4.398911428384575
4.2494647212201215,4.404730773208404
5.478389617389426,5.287076233072198
5.2804533956701185,5.326661582527294
4.884724210987084,4.843613568995383
5.4976979149553165,5.316233276265668
4.864210260271376,4.782806887914681
4.403969181171211,4.280055901325291
4.651223541647562,4.607873460004766
4.56175819770351,4.3891830835587
4.624149951514942,4.516570750599001
4.231691569090599,4.366693219096485
4.792940826690491,4.755466236208578
4.806262822700254,4.686119992075862
5.098041795470442,5.069391303211167
4.542818196824029,4.365286197000826
4.299205720261647,4.08866815449928
5.1272419452387314,5.0861302702995115
4.638085383563568,4.549739956007904
4.243888001660915,4.165626888868068
5.0637212183671005,4.897649245241356
5.560450313110133,5.496031861147703
4.315332739364718,4.323593665828449
4.0834490017994245,4.0482786599841365
4.888465386526278,4.684730518641515
4.757409578937044,4.702546375941811
4.47717655336933,4.5581368932444715
4.697883171653758,4.5520756630859704
4.519799556562945,4.415201075710196
4.49439554967807,4.462298398261504
4.583071165601565,4.771784081389198
4.942816429109751,4.893457538460161
4.490531454856582,4.393254566835675
4.644702605091077,4.628002767702054
5.624133584590678,5.56266293980673
3.7230658056544566,3.969171016795074
4.527853508002598,4.361304400246584
4.616333139422606,4.2752577613696605
4.988644361364465,4.878686979814694
4.534186325468768,4.570464678101939
4.738453823635868,4.609737052068165
4.614098589189541,4.572843523109431
4.537526541771759,4.541126568106714
4.901614959884963,4.686795124072068
4.164630447852092,4.216355155356648
4.509997103102557,4.330240284732845
4.504773409807584,4.303399415187769
4.974524926723938,4.790193649882065
4.691124633101632,4.4442812033456045
4.827365614307291,4.737339180436374
4.069411527575973,4.141488278092326
4.428987669682968,4.360455625321402
4.626709748736791,4.636523741721114
4.829645107257353,4.740388872714074
4.074759468190111,4.512435739473054
4.782135703453904,4.47293102400341
4.682110944342207,4.313478627078386
4.8154436023937714,4.818396871655763
5.000360927854898,4.790917000358396
4.2773782254141715,4.248132478484732
4.972636915405044,4.857829840642712
4.376930803760621,4.308619257116325
4.828625246787969,4.733768536352463
4.993375177766568,4.858040964312787
4.590553664328795,4.457350234079534
4.516357151838434,4.533734383165491
4.7787138180786215,4.788780478699824
4.27923446602204,4.255951644679272
4.937766230698054,5.022509036059066
5.079056321335774,4.9099599438109145
4.754088819100752,4.560027373221029
4.431076772797611,4.613423947959725
4.336586913654702,4.260524249792745
4.6057677653022555,4.579846759013032
4.127182086853333,4.074402091348855
4.190769539910089,4.207282589127597
4.9555255029477,4.839475721912715
4.9608955342505965,4.889103619056103
4.422253359049393,4.214758702094288
4.342833310450321,4.251314580912606
4.6174061310009336,4.555732477249655
5.140109330418809,4.988426240464834
4.152857304953308,4.21435491218869
4.591774835231685,4.275162263420576
4.768572730847126,4.700740249982849
4.724522125979516,4.608268589671018
4.401618034100819,4.217215045861494
4.123977246030079,4.158217552288111
4.761093919178016,4.615694605081168
4.609530346652618,4.603498746593265
4.748992400230276,4.711142595923494
4.482776204381762,4.401738969008428
4.95622076638326,4.719759270500114
4.571204668103825,4.470714611135106
4.4054951523032395,4.378900864221641
4.370345187712542,4.324124351564224
4.487905382587348,4.5712304253175935
4.336589256843751,4.360813836848599
5.216185450198643,5.280941587260948
4.721185017529303,4.499108095654107
3.8042022288682644,4.415852038416537
4.746165385393477,4.785412414306593
4.2295685771865665,4.118287978248483
4.805621703598052,4.686670939948087
4.668245661138568,4.574991755978846
4.67220898011543,4.648601265299638
4.7657032947113676,4.622779719403143
5.16246369570825,5.09610011557038
4.290894252097324,4.343688382325573
4.218551218683641,4.290227974119547
4.560136245277483,4.482133910584043
4.335405160326141,4.228078188830249
4.465250673654879,4.312708344016571
4.35253079716873,4.248441266985125
4.825442317363438,4.679756309823481
4.897449635282118,4.796598267310695
5.22658047451181,5.074302199241661
4.600318901913331,4.641016948549038
4.337401615776919,4.206719825096449
4.254991557740559,4.178588727394398
4.369801031325219,4.4886560342418065
4.2336573034477425,4.148117936316381
4.56993607982942,4.66367953986369
4.476611243222357,4.292535259539869
4.133089812539482,4.067888045220749
5.560996914465166,5.3330071545788345
4.7472073914390736,4.5991858082674915
4.278319914033386,4.314384481602623
4.0154776650469755,4.165961166120328
4.760116829403131,4.807283632757926
4.4950611747720295,4.420510036562928
4.643127630629478,4.491788633547941
5.083316101354943,4.853118035202125
4.61179266863688,4.527743498480716
4.5963543260484805,4.500531856568084
4.663236080514093,4.611727704022147
5.32465831683292,5.244639846451323
4.685659215010355,4.567966401829277
5.504839507791338,5.4382325840022006
4.121735334795765,4.093217799094529
5.206503870500859,5.08850757948932
4.631931272068559,4.610408902156116
4.909368909385114,4.762687737070128
4.42698720696871,4.221140428645888
4.301409232058568,4.310409664726735
4.031174813204087,4.166828345325719
4.704398458769622,4.63248113217152
4.020679681813069,4.106923444368773
4.825795650044576,4.726525333327867
4.727093879936202,4.5411227203253794
4.98139380750192,4.757590749505412
4.793144774683301,4.647333258157919
4.1812770895197175,4.169275099218478
4.733097734162122,4.766581356371208
4.364350186739635,4.338340015346698
4.816214177178505,4.463769234738586
4.944021157849044,4.808519077606235
4.485402383596909,4.360852795807385
4.832672562511467,4.784842796219608
4.444537716266093,4.566218168198625
4.931162538860242,4.767950602641338
5.583983867934112,5.405231170619189
4.739174773754041,4.6699364472633995
4.468643387991052,4.592876684529416
4.4241029405475265,4.364423502300695
4.463138501792662,4.457855444822021
4.467724992695214,4.441076426284092
4.995353779318285,4.805707761399749
4.098970500408007,4.194214672452186
5.011195338142416,4.831032487091327
5.011940801803006,5.123933985843007
4.671447023029943,4.509448078024635
4.381704793156639,4.370308384482356
4.435864424825023,4.466031874466802
4.2084517542561235,4.349160475647737
4.577913629757835,4.425343278064594
4.21603647221768,4.139896898403845
4.3434407446708345,4.319944073921965
4.582606814305017,4.502218690568077
4.4027255370409115,4.302196787615668
4.469870191133308,4.260888547954962
4.766361381429463,4.577995886218177
4.553057533424712,4.333601779264782
